t,true_x,true_y,kf_x,kf_y,ekf_x,ekf_y,gps_x,gps_y,gps_valid
38.5,-12.2913,0.420044,-10.2708,1.41721,-11.5423,-1.93369,0,0,0
38.52,-12.3083,0.3215,-10.3405,1.42839,-11.5645,-2.05213,0,0,0
38.54,-12.3237,0.222689,-10.4101,1.43957,-11.5848,-2.17099,0,0,0
38.56,-12.3374,0.123636,-10.4798,1.45074,-11.6031,-2.29011,0,0,0
38.58,-12.3495,0.024369,-10.5494,1.46192,-11.6194,-2.40968,0,0,0
38.6,-12.3599,-0.0750839,-10.3061,1.02817,-10.2733,-2.23755,-8.04965,-2.18018,1
38.62,-12.3687,-0.174695,-10.3738,1.03646,-10.2442,-2.33534,0,0,0
38.64,-12.3759,-0.274437,-10.4414,1.04475,-10.2134,-2.4326,0,0,0
38.66,-12.3814,-0.374283,-10.509,1.05304,-10.181,-2.52938,0,0,0
38.68,-12.3852,-0.474208,-10.5766,1.06133,-10.1471,-2.62558,0,0,0
38.7,-12.3874,-0.574182,-10.6443,1.06962,-10.1116,-2.72105,0,0,0
38.72,-12.388,-0.67418,-10.7119,1.07791,-10.0746,-2.81587,0,0,0
38.74,-12.3868,-0.774172,-10.7795,1.0862,-10.0359,-2.91013,0,0,0
38.76,-12.3839,-0.874129,-10.8471,1.09449,-9.99564,-3.00368,0,0,0
38.78,-12.3793,-0.974023,-10.9147,1.10278,-9.95397,-3.09625,0,0,0
38.8,-12.373,-1.07382,-11.2041,0.625533,-11.031,-3.06384,-12.8029,-2.87564,1
38.82,-12.365,-1.1735,-11.2731,0.630672,-11.0167,-3.15751,0,0,0
38.84,-12.3552,-1.27302,-11.3422,0.635811,-11.0007,-3.25105,0,0,0
38.86,-12.3436,-1.37234,-11.4113,0.64095,-10.983,-3.34437,0,0,0
38.88,-12.3303,-1.47144,-11.4803,0.646089,-10.9636,-3.4374,0,0,0
38.9,-12.3151,-1.57028,-11.5494,0.651227,-10.9426,-3.53006,0,0,0
38.92,-12.2981,-1.66883,-11.6184,0.656366,-10.9199,-3.62234,0,0,0
38.94,-12.2792,-1.76704,-11.6875,0.661505,-10.8955,-3.71415,0,0,0
38.96,-12.2586,-1.86487,-11.7566,0.666644,-10.8693,-3.80566,0,0,0
38.98,-12.236,-1.9623,-11.8256,0.671783,-10.8414,-3.89685,0,0,0
39,-12.2116,-2.05927,-12.0459,0.0742573,-11.7187,-4.10408,-13.1362,-4.27156,1
39.02,-12.1853,-2.15575,-12.1159,0.0754856,-11.7087,-4.19865,0,0,0
39.04,-12.1571,-2.25167,-12.186,0.0767139,-11.6969,-4.29301,0,0,0
39.06,-12.1269,-2.34701,-12.256,0.0779422,-11.6832,-4.38699,0,0,0
39.08,-12.0948,-2.44171,-12.326,0.0791705,-11.6676,-4.48084,0,0,0
39.1,-12.0607,-2.53574,-12.3961,0.0803988,-11.6501,-4.57437,0,0,0
39.12,-12.0247,-2.62904,-12.4661,0.0816271,-11.6307,-4.66729,0,0,0
39.14,-11.9868,-2.72155,-12.5362,0.0828554,-11.6093,-4.75994,0,0,0
39.16,-11.9469,-2.81324,-12.6062,0.0840837,-11.586,-4.85211,0,0,0
39.18,-11.905,-2.90406,-12.6763,0.085312,-11.5608,-4.94358,0,0,0
39.2,-11.8612,-2.99396,-12.4694,-0.668915,-11.1102,-5.56186,-10.4731,-6.11651,1
39.22,-11.8155,-3.0829,-12.5377,-0.672589,-11.0668,-5.66716,0,0,0
39.24,-11.7679,-3.17082,-12.6059,-0.676262,-11.0212,-5.77144,0,0,0
39.26,-11.7184,-3.25769,-12.6742,-0.679936,-10.9733,-5.8747,0,0,0
39.28,-11.6669,-3.34345,-12.7424,-0.68361,-10.9232,-5.97692,0,0,0
39.3,-11.6136,-3.42805,-12.8107,-0.687284,-10.8708,-6.07813,0,0,0
39.32,-11.5585,-3.51145,-12.8789,-0.690957,-10.8161,-6.17818,0,0,0
39.34,-11.5014,-3.5936,-12.9472,-0.694631,-10.7592,-6.27691,0,0,0
39.36,-11.4426,-3.67444,-13.0154,-0.698305,-10.7002,-6.37441,0,0,0
39.38,-11.3819,-3.75395,-13.0836,-0.701978,-10.639,-6.47046,0,0,0
39.4,-11.3195,-3.83209,-13.4229,-1.29044,-12.5161,-5.97136,-15.3769,-5.50735,1
39.42,-11.2554,-3.90882,-13.4929,-1.29791,-12.4989,-6.04588,0,0,0
39.44,-11.1896,-3.98409,-13.5629,-1.30538,-12.4799,-6.11996,0,0,0
39.46,-11.1221,-4.05787,-13.6329,-1.31285,-12.4593,-6.19365,0,0,0
39.48,-11.053,-4.13014,-13.7029,-1.32031,-12.437,-6.26698,0,0,0
39.5,-10.9822,-4.20084,-13.7729,-1.32778,-12.4131,-6.33978,0,0,0
39.52,-10.9099,-4.26993,-13.8429,-1.33525,-12.3876,-6.41211,0,0,0
39.54,-10.8361,-4.33739,-13.9129,-1.34272,-12.3604,-6.48375,0,0,0
39.56,-10.7608,-4.40319,-13.9829,-1.35019,-12.3316,-6.55481,0,0,0
39.58,-10.6841,-4.46728,-14.0529,-1.35765,-12.3013,-6.62506,0,0,0
39.6,-10.6059,-4.52965,-13.9862,-2.23932,-12.4783,-7.53229,-13.0006,-8.54319,1
39.62,-10.5264,-4.59028,-14.0553,-2.25246,-12.4445,-7.62653,0,0,0
39.64,-10.4456,-4.64915,-14.1245,-2.2656,-12.4086,-7.72035,0,0,0
39.66,-10.3635,-4.70625,-14.1936,-2.27875,-12.3706,-7.8133,0,0,0
39.68,-10.2801,-4.76153,-14.2627,-2.29189,-12.3306,-7.90527,0,0,0
39.7,-10.1956,-4.81498,-14.3318,-2.30503,-12.2887,-7.99626,0,0,0
39.72,-10.11,-4.86658,-14.4009,-2.31817,-12.2447,-8.08646,0,0,0
39.74,-10.0232,-4.91634,-14.47,-2.33131,-12.1988,-8.1756,0,0,0
39.76,-9.93544,-4.96423,-14.5392,-2.34445,-12.151,-8.26384,0,0,0
39.78,-9.84664,-5.01021,-14.6083,-2.35759,-12.1013,-8.35101,0,0,0
39.8,-9.75688,-5.05428,-14.1963,-3.3041,-11.4923,-9.22565,-10.727,-10.0346,1
39.82,-9.6662,-5.09644,-14.2623,-3.3233,-11.4174,-9.33221,0,0,0
39.84,-9.57465,-5.13668,-14.3283,-3.3425,-11.3404,-9.43698,0,0,0
39.86,-9.48229,-5.17499,-14.3943,-3.36169,-11.2613,-9.53999,0,0,0
39.88,-9.38915,-5.21138,-14.4603,-3.38089,-11.1801,-9.64142,0,0,0
39.9,-9.29527,-5.24585,-14.5262,-3.40009,-11.0966,-9.74124,0,0,0
39.92,-9.20071,-5.27835,-14.5922,-3.41928,-11.0112,-9.83933,0,0,0
39.94,-9.10549,-5.3089,-14.6582,-3.43848,-10.9239,-9.9355,0,0,0
39.96,-9.00966,-5.33749,-14.7242,-3.45768,-10.8348,-10.0297,0,0,0
39.98,-8.91328,-5.36412,-14.7902,-3.47688,-10.7439,-10.1219,0,0,0
40,-8.81638,-5.38882,-13.4894,-4.27193,-7.77826,-10.2739,-3.63313,-9.86662,1
40.02,-8.719,-5.41158,-13.5465,-4.29616,-7.60277,-10.3092,0,0,0
40.04,-8.6212,-5.4324,-13.6036,-4.32039,-7.42666,-10.3411,0,0,0
40.06,-8.523,-5.45131,-13.6608,-4.34462,-7.25011,-10.3695,0,0,0
40.08,-8.42446,-5.46831,-13.7179,-4.36885,-7.07284,-10.3946,0,0,0
40.1,-8.32561,-5.4834,-13.775,-4.39309,-6.89507,-10.4161,0,0,0
40.12,-8.22648,-5.49661,-13.8321,-4.41732,-6.71679,-10.4344,0,0,0
40.14,-8.12713,-5.50794,-13.8893,-4.44155,-6.53784,-10.4492,0,0,0
40.16,-8.02758,-5.51741,-13.9464,-4.46578,-6.35878,-10.4607,0,0,0
40.18,-7.92787,-5.52503,-14.0035,-4.49001,-6.17947,-10.4689,0,0,0
40.2,-7.82804,-5.53082,-13.5377,-4.7855,-7.61575,-8.78836,-9.76694,-6.74149,1
40.22,-7.72812,-5.5348,-13.5915,-4.81149,-7.51366,-8.7803,0,0,0
40.24,-7.62815,-5.53697,-13.6452,-4.83748,-7.41172,-8.7704,0,0,0
40.26,-7.52815,-5.53733,-13.6989,-4.86347,-7.30987,-8.75867,0,0,0
40.28,-7.42816,-5.5359,-13.7527,-4.88946,-7.2081,-8.74508,0,0,0
40.3,-7.32821,-5.53269,-13.8064,-4.91545,-7.10655,-8.72968,0,0,0
40.32,-7.22834,-5.52773,-13.8601,-4.94145,-7.0054,-8.7125,0,0,0
40.34,-7.12856,-5.52103,-13.9138,-4.96744,-6.90454,-8.69358,0,0,0
40.36,-7.02892,-5.51263,-13.9676,-4.99343,-6.80405,-8.67291,0,0,0
40.38,-6.92943,-5.50254,-14.0213,-5.01942,-6.7038,-8.65052,0,0,0
40.4,-6.83012,-5.49078,-12.5772,-5.73185,-4.4688,-9.43768,-1.77607,-10.6817,1
40.42,-6.73103,-5.47738,-12.6212,-5.76229,-4.29092,-9.39902,0,0,0
40.44,-6.63216,-5.46237,-12.6652,-5.79274,-4.11373,-9.35743,0,0,0
40.46,-6.53355,-5.44576,-12.7092,-5.82318,-3.93747,-9.31302,0,0,0
40.48,-6.43522,-5.42759,-12.7532,-5.85363,-3.76194,-9.26578,0,0,0
40.5,-6.33718,-5.40787,-12.7972,-5.88408,-3.58698,-9.21577,0,0,0
40.52,-6.23946,-5.38663,-12.8413,-5.91452,-3.41296,-9.16306,0,0,0
40.54,-6.14208,-5.3639,-12.8853,-5.94497,-3.2398,-9.1077,0,0,0
40.56,-6.04505,-5.33971,-12.9293,-5.97541,-3.06766,-9.04973,0,0,0
40.58,-5.9484,-5.31407,-12.9733,-6.00586,-2.89652,-8.98925,0,0,0
40.6,-5.85213,-5.28702,-12.0928,-5.56611,-3.96761,-6.00128,-5.42598,-2.17554,1
40.62,-5.75626,-5.25858,-12.1308,-5.59351,-3.88862,-5.88687,0,0,0
40.64,-5.6608,-5.22877,-12.1688,-5.6209,-3.81129,-5.77132,0,0,0
40.66,-5.56578,-5.19763,-12.2068,-5.6483,-3.73565,-5.65475,0,0,0
40.68,-5.47119,-5.16518,-12.2448,-5.67569,-3.66166,-5.53718,0,0,0
40.7,-5.37705,-5.13144,-12.2828,-5.70309,-3.58923,-5.41863,0,0,0
40.72,-5.28338,-5.09644,-12.3209,-5.73048,-3.51847,-5.29914,0,0,0
40.74,-5.19017,-5.06021,-12.3589,-5.75788,-3.44924,-5.17867,0,0,0
40.76,-5.09745,-5.02278,-12.3969,-5.78527,-3.38157,-5.05724,0,0,0
40.78,-5.00521,-4.98416,-12.4349,-5.81267,-3.31541,-4.93493,0,0,0
40.8,-4.91346,-4.94436,-11.6654,-6.15838,-4.41214,-6.33445,-5.84269,-8.45382,1
40.82,-4.82223,-4.90343,-11.6982,-6.18784,-4.36534,-6.27124,0,0,0
40.84,-4.7315,-4.86137,-11.731,-6.2173,-4.31945,-6.20766,0,0,0
40.86,-4.64129,-4.81822,-11.7638,-6.24677,-4.27438,-6.14353,0,0,0
40.88,-4.5516,-4.774,-11.7965,-6.27623,-4.23005,-6.07887,0,0,0
40.9,-4.46243,-4.72873,-11.8293,-6.30569,-4.18642,-6.01362,0,0,0
40.92,-4.37379,-4.68245,-11.8621,-6.33515,-4.14371,-5.94818,0,0,0
40.94,-4.28567,-4.63518,-11.8949,-6.36461,-4.10189,-5.88245,0,0,0
40.96,-4.19807,-4.58694,-11.9276,-6.39407,-4.06075,-5.81614,0,0,0
40.98,-4.111,-4.53776,-11.9604,-6.42353,-4.02031,-5.74935,0,0,0
41,-4.02445,-4.48767,-11.0621,-5.65569,-3.7905,-3.38791,-4.34841,0.093631,1
41.02,-3.93841,-4.43671,-11.0889,-5.67998,-3.76627,-3.25689,0,0,0
41.04,-3.85288,-4.3849,-11.1156,-5.70426,-3.74334,-3.12562,0,0,0
41.06,-3.76784,-4.33229,-11.1423,-5.72855,-3.72165,-2.99412,0,0,0
41.08,-3.68329,-4.27889,-11.1691,-5.75284,-3.7012,-2.86236,0,0,0
41.1,-3.59922,-4.22474,-11.1958,-5.77712,-3.68189,-2.73037,0,0,0
41.12,-3.51563,-4.16985,-11.2225,-5.80141,-3.66375,-2.59814,0,0,0
41.14,-3.4325,-4.11427,-11.2493,-5.8257,-3.64677,-2.46589,0,0,0
41.16,-3.34984,-4.058,-11.276,-5.84999,-3.63085,-2.33359,0,0,0
41.18,-3.26762,-4.00107,-11.3027,-5.87427,-3.61598,-2.20132,0,0,0
41.2,-3.18585,-3.94351,-10.5627,-5.13573,-4.04966,-1.08431,-5.03321,0.36504,1
41.22,-3.10452,-3.88533,-10.5844,-5.15507,-4.06497,-0.93032,0,0,0
41.24,-3.02361,-3.82656,-10.6062,-5.1744,-4.08146,-0.776261,0,0,0
41.26,-2.94313,-3.7672,-10.6279,-5.19374,-4.09908,-0.622254,0,0,0
41.28,-2.86307,-3.70729,-10.6497,-5.21308,-4.11773,-0.468319,0,0,0
41.3,-2.78342,-3.64682,-10.6714,-5.23241,-4.13753,-0.314343,0,0,0
41.32,-2.70417,-3.58584,-10.6932,-5.25175,-4.1583,-0.160643,0,0,0
41.34,-2.62532,-3.52433,-10.715,-5.27109,-4.18013,-0.00707221,0,0,0
41.36,-2.54686,-3.46233,-10.7367,-5.29043,-4.20297,0.146406,0,0,0
41.38,-2.46879,-3.39984,-10.7585,-5.30976,-4.22682,0.299973,0,0,0
41.4,-2.3911,-3.33688,-9.66403,-4.63616,-3.17579,0.463339,-1.6151,0.360661,1
41.42,-2.31378,-3.27346,-9.67855,-4.651,-3.16547,0.625836,0,0,0
41.44,-2.23684,-3.20959,-9.69306,-4.66584,-3.15609,0.788404,0,0,0
41.46,-2.16025,-3.14529,-9.70758,-4.68068,-3.14767,0.95091,0,0,0
41.48,-2.08403,-3.08055,-9.72209,-4.69552,-3.14018,1.11344,0,0,0
41.5,-2.00817,-3.01541,-9.73661,-4.71036,-3.13356,1.27594,0,0,0
41.52,-1.93265,-2.94985,-9.75112,-4.7252,-3.12781,1.43845,0,0,0
41.54,-1.85748,-2.8839,-9.76563,-4.74004,-3.12291,1.60099,0,0,0
41.56,-1.78266,-2.81756,-9.78015,-4.75488,-3.11886,1.7636,0,0,0
41.58,-1.70817,-2.75084,-9.79466,-4.76972,-3.11563,1.92621,0,0,0
41.6,-1.63401,-2.68375,-8.73364,-4.70568,-2.21292,-0.835919,-0.977963,-4.13688,1
41.62,-1.56019,-2.6163,-8.74118,-4.72001,-2.19461,-0.769188,0,0,0
41.64,-1.48669,-2.54849,-8.74872,-4.73434,-2.17662,-0.702404,0,0,0
41.66,-1.41352,-2.48033,-8.75625,-4.74867,-2.15897,-0.635572,0,0,0
41.68,-1.34067,-2.41182,-8.76379,-4.763,-2.14165,-0.568793,0,0,0
41.7,-1.26814,-2.34298,-8.77132,-4.77733,-2.12471,-0.502064,0,0,0
41.72,-1.19592,-2.27381,-8.77886,-4.79166,-2.10808,-0.435219,0,0,0
41.74,-1.12401,-2.20432,-8.78639,-4.80599,-2.09177,-0.368318,0,0,0
41.76,-1.05242,-2.1345,-8.79393,-4.82031,-2.07576,-0.301363,0,0,0
41.78,-0.981129,-2.06437,-8.80146,-4.83464,-2.06001,-0.234265,0,0,0
41.8,-0.910146,-1.99394,-7.24824,-4.41897,0.207309,-0.566814,4.00643,-1.31823,1
41.82,-0.839467,-1.9232,-7.24565,-4.43051,0.250875,-0.514046,0,0,0
41.84,-0.769089,-1.85215,-7.24305,-4.44205,0.294306,-0.460972,0,0,0
41.86,-0.699011,-1.78082,-7.24046,-4.45359,0.337522,-0.407678,0,0,0
41.88,-0.629232,-1.70919,-7.23787,-4.46513,0.380421,-0.354322,0,0,0
41.9,-0.559749,-1.63727,-7.23528,-4.47666,0.423125,-0.300769,0,0,0
41.92,-0.490561,-1.56507,-7.23269,-4.4882,0.465581,-0.247078,0,0,0
41.94,-0.421668,-1.49258,-7.23009,-4.49974,0.507954,-0.193023,0,0,0
41.96,-0.353069,-1.41982,-7.2275,-4.51128,0.550085,-0.138786,0,0,0
41.98,-0.284762,-1.34679,-7.22491,-4.52282,0.591964,-0.0844306,0,0,0
42,-0.216747,-1.27348,-6.30832,-3.84217,0.576758,0.4733,0.282542,1.14919,1
42.02,-0.149023,-1.1999,-6.2998,-3.84922,0.623515,0.541752,0,0,0
42.04,-0.0815904,-1.12606,-6.29127,-3.85627,0.670024,0.610402,0,0,0
42.06,-0.0144483,-1.05195,-6.28275,-3.86331,0.71627,0.679193,0,0,0
42.08,0.0524034,-0.977584,-6.27423,-3.87036,0.762238,0.748184,0,0,0
42.1,0.118159,-0.902247,-6.2657,-3.87741,0.807889,0.817229,0,0,0
42.12,0.181984,-0.825268,-6.25718,-3.88445,0.851896,0.887624,0,0,0
42.14,0.243839,-0.746697,-6.24866,-3.8915,0.894114,0.959105,0,0,0
42.16,0.303683,-0.666583,-6.24014,-3.89855,0.934475,1.03153,0,0,0
42.18,0.361478,-0.58498,-6.23161,-3.9056,0.972876,1.10476,0,0,0
42.2,0.417187,-0.501938,-5.07673,-3.20027,1.83223,1.65299,3.18964,1.93663,1
42.22,0.470775,-0.417511,-5.06077,-3.2027,1.88918,1.74441,0,0,0
42.24,0.522206,-0.331754,-5.04481,-3.20512,1.94377,1.83725,0,0,0
42.26,0.571448,-0.244721,-5.02885,-3.20755,1.99594,1.93133,0,0,0
42.28,0.618469,-0.156469,-5.01289,-3.20997,2.04567,2.0266,0,0,0
42.3,0.663239,-0.0670535,-4.99693,-3.2124,2.09306,2.12326,0,0,0
42.32,0.705729,0.0234674,-4.98097,-3.21482,2.13804,2.22115,0,0,0
42.34,0.747568,0.114294,-4.96501,-3.21725,2.18057,2.32018,0,0,0
42.36,0.790398,0.204657,-4.94904,-3.21967,2.22423,2.41892,0,0,0
42.38,0.834201,0.294553,-4.93308,-3.2221,2.26889,2.51698,0,0,0
42.4,0.878956,0.383978,-4.70474,-3.01787,0.0282185,0.463231,-3.17321,-1.52773,1
42.42,0.924663,0.47292,-4.6874,-3.01896,0.0308098,0.476872,0,0,0
42.44,0.971301,0.561378,-4.67006,-3.02004,0.033575,0.49063,0,0,0
42.46,1.01885,0.649349,-4.65272,-3.02112,0.0364471,0.504203,0,0,0
42.48,1.06731,0.736823,-4.63538,-3.02221,0.0394469,0.517685,0,0,0
42.5,1.11666,0.823797,-4.61804,-3.02329,0.0426108,0.531251,0,0,0
42.52,1.16688,0.910271,-4.6007,-3.02438,0.0459308,0.54488,0,0,0
42.54,1.21797,0.996236,-4.58336,-3.02546,0.0493577,0.558376,0,0,0
42.56,1.26992,1.08168,-4.56602,-3.02654,0.0529459,0.571929,0,0,0
42.58,1.32272,1.16661,-4.54868,-3.02763,0.056634,0.585311,0,0,0
42.6,1.37634,1.25101,-4.05173,-2.79214,-0.242991,-0.206369,-0.593245,-1.08623,1
42.62,1.43079,1.33489,-4.03128,-2.79169,-0.246975,-0.219457,0,0,0
42.64,1.48605,1.41824,-4.01083,-2.79124,-0.251076,-0.232461,0,0,0
42.66,1.54211,1.50104,-3.99038,-2.79079,-0.255294,-0.245397,0,0,0
42.68,1.59895,1.58332,-3.96992,-2.79034,-0.259597,-0.258184,0,0,0
42.7,1.65657,1.66505,-3.94947,-2.78988,-0.263964,-0.270767,0,0,0
42.72,1.71496,1.74623,-3.92902,-2.78943,-0.268447,-0.283299,0,0,0
42.74,1.77412,1.82686,-3.90857,-2.78898,-0.273096,-0.295923,0,0,0
42.76,1.83402,1.90693,-3.88812,-2.78853,-0.27792,-0.308643,0,0,0
42.78,1.89466,1.98644,-3.86767,-2.78808,-0.282954,-0.32156,0,0,0
42.8,1.95602,2.0654,-3.45909,-2.44176,-0.341828,-0.194318,-0.660291,0.0523313,1
42.82,2.01811,2.14379,-3.43612,-2.43906,-0.345456,-0.203776,0,0,0
42.84,2.08091,2.22161,-3.41315,-2.43636,-0.349203,-0.213293,0,0,0
42.86,2.14443,2.29885,-3.39018,-2.43367,-0.352996,-0.222669,0,0,0
42.88,2.20865,2.3755,-3.36721,-2.43097,-0.356856,-0.231965,0,0,0
42.9,2.27357,2.45156,-3.34424,-2.42828,-0.360873,-0.241387,0,0,0
42.92,2.3392,2.52701,-3.32127,-2.42558,-0.364956,-0.250722,0,0,0
42.94,2.40551,2.60186,-3.2983,-2.42289,-0.36914,-0.260045,0,0,0
42.96,2.47251,2.6761,-3.27533,-2.42019,-0.373401,-0.269312,0,0,0
42.98,2.54019,2.74971,-3.25236,-2.4175,-0.377827,-0.278708,0,0,0
43,2.60855,2.8227,-2.39565,-1.5963,0.92262,2.14133,3.6164,4.30593,1
43.02,2.67758,2.89505,-2.36727,-1.58829,0.961463,2.20819,0,0,0
43.04,2.74728,2.96676,-2.3389,-1.58029,1.00102,2.27488,0,0,0
43.06,2.81763,3.03783,-2.31052,-1.57228,1.04113,2.34112,0,0,0
43.08,2.88865,3.10823,-2.28214,-1.56427,1.08175,2.40683,0,0,0
43.1,2.96031,3.17797,-2.25376,-1.55627,1.12315,2.47242,0,0,0
43.12,3.03263,3.24704,-2.22538,-1.54826,1.1652,2.53767,0,0,0
43.14,3.10559,3.31543,-2.197,-1.54025,1.20782,2.60251,0,0,0
43.16,3.17918,3.38313,-2.16862,-1.53225,1.25096,2.66682,0,0,0
43.18,3.25343,3.45012,-2.14024,-1.52424,1.29487,2.73095,0,0,0
43.2,3.32832,3.51638,-1.44991,-1.05898,1.78704,2.76226,3.32342,2.23829,1
43.22,3.40387,3.5819,-1.41723,-1.048,1.84553,2.82295,0,0,0
43.24,3.48006,3.64667,-1.38456,-1.03703,1.90466,2.88311,0,0,0
43.26,3.5569,3.71067,-1.35188,-1.02606,1.96435,2.94265,0,0,0
43.28,3.63439,3.77387,-1.31921,-1.01508,2.0247,3.00161,0,0,0
43.3,3.71256,3.83624,-1.28653,-1.00411,2.08571,3.06001,0,0,0
43.32,3.79139,3.89777,-1.25386,-0.993136,2.14723,3.11767,0,0,0
43.34,3.87088,3.95843,-1.22118,-0.982163,2.20931,3.17462,0,0,0
43.36,3.95105,4.01821,-1.18851,-0.971189,2.27211,3.23098,0,0,0
43.38,4.03191,4.07705,-1.15583,-0.960215,2.33562,3.28667,0,0,0
43.4,4.11345,4.13493,-0.019393,-0.363507,4.29304,4.04364,7.93984,3.86023,1
43.42,4.1957,4.19181,0.0204442,-0.348732,4.4312,4.08272,0,0,0
43.44,4.27864,4.24767,0.0602815,-0.333958,4.5699,4.12008,0,0,0
43.46,4.36229,4.30247,0.100119,-0.319184,4.70906,4.15569,0,0,0
43.48,4.44666,4.35615,0.139956,-0.304409,4.84844,4.18945,0,0,0
43.5,4.53175,4.40868,0.179793,-0.289635,4.98819,4.22135,0,0,0
43.52,4.61756,4.46003,0.219631,-0.274861,5.12819,4.25129,0,0,0
43.54,4.7041,4.51013,0.259468,-0.260086,5.26855,4.27931,0,0,0
43.56,4.79138,4.55893,0.299305,-0.245312,5.40913,4.3052,0,0,0
43.58,4.87941,4.60639,0.339142,-0.230537,5.55008,4.329,0,0,0
43.6,4.96816,4.65245,1.28026,0.169115,6.50964,3.79811,7.77938,2.94448,1
43.62,5.05766,4.69707,1.32594,0.186387,6.66802,3.77617,0,0,0
43.64,5.14788,4.74019,1.37163,0.203659,6.8259,3.75158,0,0,0
43.66,5.23883,4.78177,1.41731,0.220931,6.98346,3.72431,0,0,0
43.68,5.33048,4.82176,1.463,0.238202,7.14059,3.6943,0,0,0
43.7,5.42283,4.86012,1.50868,0.255474,7.29716,3.66161,0,0,0
43.72,5.51586,4.8968,1.55437,0.272746,7.45315,3.6261,0,0,0
43.74,5.60955,4.93175,1.60006,0.290018,7.60844,3.58777,0,0,0
43.76,5.70388,4.96493,1.64574,0.30729,7.763,3.54645,0,0,0
43.78,5.79883,4.99631,1.69143,0.324561,7.9168,3.5022,0,0,0
43.8,5.89437,5.02585,2.39457,1.40264,7.68758,6.04344,7.1355,9.05211,1
43.82,5.99047,5.05349,2.44452,1.42679,7.83989,6.09029,0,0,0
43.84,6.0871,5.07921,2.49447,1.45095,7.99308,6.13412,0,0,0
43.86,6.18423,5.103,2.54442,1.4751,8.14708,6.17487,0,0,0
43.88,6.28182,5.12483,2.59438,1.49926,8.30182,6.2125,0,0,0
43.9,6.37982,5.14469,2.64433,1.52341,8.45747,6.24701,0,0,0
43.92,6.47821,5.16255,2.69428,1.54757,8.61389,6.27833,0,0,0
43.94,6.57695,5.17837,2.74423,1.57172,8.77093,6.30645,0,0,0
43.96,6.676,5.19209,2.79418,1.59588,8.92868,6.33126,0,0,0
43.98,6.77533,5.20369,2.84413,1.62003,9.08694,6.35272,0,0,0
44,6.87487,5.2132,2.42574,1.83951,4.47107,4.88448,-0.951492,3.24794,1
44.02,6.97459,5.22063,2.47265,1.86493,4.46205,4.88454,0,0,0
44.04,7.07445,5.22596,2.51957,1.89035,4.45283,4.88479,0,0,0
44.06,7.1744,5.22918,2.56648,1.91577,4.44376,4.88523,0,0,0
44.08,7.27439,5.23028,2.61339,1.9412,4.4346,4.88587,0,0,0
44.1,7.37438,5.22923,2.6603,1.96662,4.42536,4.88671,0,0,0
44.12,7.47433,5.22604,2.70722,1.99204,4.4164,4.88772,0,0,0
44.14,7.57418,5.22069,2.75413,2.01746,4.40757,4.88891,0,0,0
44.16,7.6739,5.21316,2.80104,2.04289,4.3989,4.89027,0,0,0
44.18,7.77343,5.20348,2.84796,2.06831,4.39027,4.89182,0,0,0
44.2,7.87273,5.19169,3.71804,2.91414,6.89276,6.13598,9.65395,8.83013,1
44.22,7.97175,5.17776,3.7703,2.94489,6.96969,6.13482,0,0,0
44.24,8.07045,5.1617,3.82255,2.97564,7.04644,6.13205,0,0,0
44.26,8.16878,5.14351,3.8748,3.00638,7.12312,6.1276,0,0,0
44.28,8.26669,5.1232,3.92706,3.03713,7.19968,6.12148,0,0,0
44.3,8.36415,5.10081,3.97931,3.06787,7.27595,6.11374,0,0,0
44.32,8.46111,5.07635,4.03157,3.09862,7.35191,6.10441,0,0,0
44.34,8.55752,5.0498,4.08382,3.12937,7.42751,6.09347,0,0,0
44.36,8.65334,5.02121,4.13607,3.16011,7.5029,6.0809,0,0,0
44.38,8.74854,4.9906,4.18833,3.19086,7.578,6.06674,0,0,0
44.4,8.84307,4.95798,4.87532,3.45118,8.51717,5.75136,9.45241,5.1067,1
44.42,8.93688,4.92335,4.93169,3.48342,8.61691,5.72108,0,0,0
44.44,9.02994,4.88676,4.98806,3.51566,8.71588,5.68873,0,0,0
44.46,9.12222,4.84823,5.04444,3.54789,8.81407,5.65431,0,0,0
44.48,9.21367,4.80777,5.10081,3.58013,8.91141,5.61788,0,0,0
44.5,9.30425,4.7654,5.15718,3.61236,9.00812,5.57935,0,0,0
44.52,9.39392,4.72115,5.21355,3.6446,9.10395,5.5388,0,0,0
44.54,9.48267,4.67506,5.26993,3.67683,9.19891,5.49627,0,0,0
44.56,9.57044,4.62715,5.3263,3.70907,9.29288,5.45186,0,0,0
44.58,9.65721,4.57745,5.38267,3.74131,9.38589,5.40553,0,0,0
44.6,9.74296,4.526,6.55166,4.33065,11.8059,6.25634,14.5747,8.34798,1
44.62,9.82765,4.47283,6.61525,4.3665,11.9753,6.2265,0,0,0
44.64,9.91124,4.41794,6.67884,4.40235,12.144,6.19321,0,0,0
44.66,9.9937,4.36138,6.74243,4.4382,12.3117,6.15653,0,0,0
44.68,10.075,4.30318,6.80602,4.47406,12.4785,6.11651,0,0,0
44.7,10.1552,4.24338,6.86962,4.50991,12.6445,6.0732,0,0,0
44.72,10.2341,4.18198,6.93321,4.54576,12.8096,6.02659,0,0,0
44.74,10.3118,4.11904,6.9968,4.58161,12.9737,5.97675,0,0,0
