time,velocity_kph,target_kph,command
34.9300,120.5071,120.0000,0.1606
34.9400,120.5079,120.0000,0.1605
34.9500,120.5087,120.0000,0.1604
34.9600,120.5095,120.0000,0.1603
34.9700,120.5102,120.0000,0.1601
34.9800,120.5110,120.0000,0.1600
34.9900,120.5117,120.0000,0.1599
35.0000,120.5125,120.0000,0.1598
35.0100,120.5132,120.0000,0.1597
35.0200,120.5140,120.0000,0.1595
35.0300,120.5147,120.0000,0.1594
35.0400,120.5154,120.0000,0.1593
35.0500,120.5161,120.0000,0.1592
35.0600,120.5168,120.0000,0.1591
35.0700,120.5175,120.0000,0.1589
35.0800,120.5181,120.0000,0.1588
35.0900,120.5188,120.0000,0.1587
35.1000,120.5195,120.0000,0.1586
35.1100,120.5201,120.0000,0.1585
35.1200,120.5208,120.0000,0.1584
35.1300,120.5214,120.0000,0.1582
35.1400,120.5220,120.0000,0.1581
35.1500,120.5226,120.0000,0.1580
35.1600,120.5233,120.0000,0.1579
35.1700,120.5239,120.0000,0.1578
35.1800,120.5244,120.0000,0.1577
35.1900,120.5250,120.0000,0.1576
35.2000,120.5256,120.0000,0.1574
35.2100,120.5262,120.0000,0.1573
35.2200,120.5267,120.0000,0.1572
35.2300,120.5273,120.0000,0.1571
35.2400,120.5278,120.0000,0.1570
35.2500,120.5284,120.0000,0.1569
35.2600,120.5289,120.0000,0.1568
35.2700,120.5294,120.0000,0.1567
35.2800,120.5299,120.0000,0.1566
35.2900,120.5304,120.0000,0.1565
35.3000,120.5309,120.0000,0.1564
35.3100,120.5314,120.0000,0.1562
35.3200,120.5319,120.0000,0.1561
35.3300,120.5324,120.0000,0.1560
35.3400,120.5328,120.0000,0.1559
35.3500,120.5333,120.0000,0.1558
35.3600,120.5337,120.0000,0.1557
35.3700,120.5342,120.0000,0.1556
35.3800,120.5346,120.0000,0.1555
35.3900,120.5350,120.0000,0.1554
35.4000,120.5355,120.0000,0.1553
35.4100,120.5359,120.0000,0.1552
35.4200,120.5363,120.0000,0.1551
35.4300,120.5367,120.0000,0.1550
35.4400,120.5371,120.0000,0.1549
35.4500,120.5375,120.0000,0.1548
35.4600,120.5378,120.0000,0.1547
35.4700,120.5382,120.0000,0.1546
35.4800,120.5386,120.0000,0.1545
35.4900,120.5389,120.0000,0.1544
35.5000,120.5393,120.0000,0.1543
35.5100,120.5396,120.0000,0.1542
35.5200,120.5399,120.0000,0.1541
35.5300,120.5403,120.0000,0.1540
35.5400,120.5406,120.0000,0.1539
35.5500,120.5409,120.0000,0.1538
35.5600,120.5412,120.0000,0.1537
35.5700,120.5415,120.0000,0.1536
35.5800,120.5418,120.0000,0.1535
35.5900,120.5421,120.0000,0.1534
35.6000,120.5424,120.0000,0.1534
35.6100,120.5426,120.0000,0.1533
35.6200,120.5429,120.0000,0.1532
35.6300,120.5431,120.0000,0.1531
35.6400,120.5434,120.0000,0.1530
35.6500,120.5436,120.0000,0.1529
35.6600,120.5439,120.0000,0.1528
35.6700,120.5441,120.0000,0.1527
35.6800,120.5443,120.0000,0.1526
35.6900,120.5446,120.0000,0.1525
35.7000,120.5448,120.0000,0.1524
35.7100,120.5450,120.0000,0.1523
35.7200,120.5452,120.0000,0.1523
35.7300,120.5454,120.0000,0.1522
35.7400,120.5456,120.0000,0.1521
35.7500,120.5457,120.0000,0.1520
35.7600,120.5459,120.0000,0.1519
35.7700,120.5461,120.0000,0.1518
35.7800,120.5462,120.0000,0.1517
35.7900,120.5464,120.0000,0.1516
35.8000,120.5465,120.0000,0.1516
35.8100,120.5467,120.0000,0.1515
35.8200,120.5468,120.0000,0.1514
35.8300,120.5469,120.0000,0.1513
35.8400,120.5471,120.0000,0.1512
35.8500,120.5472,120.0000,0.1511
35.8600,120.5473,120.0000,0.1511
35.8700,120.5474,120.0000,0.1510
35.8800,120.5475,120.0000,0.1509
35.8900,120.5476,120.0000,0.1508
35.9000,120.5477,120.0000,0.1507
35.9100,120.5478,120.0000,0.1506
35.9200,120.5478,120.0000,0.1506
35.9300,120.5479,120.0000,0.1505
35.9400,120.5480,120.0000,0.1504
35.9500,120.5480,120.0000,0.1503
35.9600,120.5481,120.0000,0.1502
35.9700,120.5481,120.0000,0.1502
35.9800,120.5482,120.0000,0.1501
35.9900,120.5482,120.0000,0.1500
36.0000,120.5483,120.0000,0.1499
36.0100,120.5483,120.0000,0.1499
36.0200,120.5483,120.0000,0.1498
36.0300,120.5483,120.0000,0.1497
36.0400,120.5483,120.0000,0.1496
36.0500,120.5483,120.0000,0.1496
36.0600,120.5483,120.0000,0.1495
36.0700,120.5483,120.0000,0.1494
36.0800,120.5483,120.0000,0.1493
36.0900,120.5483,120.0000,0.1493
36.1000,120.5483,120.0000,0.1492
36.1100,120.5482,120.0000,0.1491
36.1200,120.5482,120.0000,0.1490
36.1300,120.5482,120.0000,0.1490
36.1400,120.5481,120.0000,0.1489
36.1500,120.5481,120.0000,0.1488
36.1600,120.5480,120.0000,0.1487
36.1700,120.5479,120.0000,0.1487
36.1800,120.5479,120.0000,0.1486
36.1900,120.5478,120.0000,0.1485
36.2000,120.5477,120.0000,0.1485
36.2100,120.5477,120.0000,0.1484
36.2200,120.5476,120.0000,0.1483
36.2300,120.5475,120.0000,0.1482
36.2400,120.5474,120.0000,0.1482
36.2500,120.5473,120.0000,0.1481
36.2600,120.5472,120.0000,0.1480
36.2700,120.5471,120.0000,0.1480
36.2800,120.5470,120.0000,0.1479
36.2900,120.5468,120.0000,0.1478
36.3000,120.5467,120.0000,0.1478
36.3100,120.5466,120.0000,0.1477
36.3200,120.5465,120.0000,0.1476
36.3300,120.5463,120.0000,0.1476
36.3400,120.5462,120.0000,0.1475
36.3500,120.5460,120.0000,0.1474
36.3600,120.5459,120.0000,0.1474
36.3700,120.5457,120.0000,0.1473
36.3800,120.5455,120.0000,0.1472
36.3900,120.5454,120.0000,0.1472
36.4000,120.5452,120.0000,0.1471
36.4100,120.5450,120.0000,0.1471
36.4200,120.5449,120.0000,0.1470
36.4300,120.5447,120.0000,0.1469
36.4400,120.5445,120.0000,0.1469
36.4500,120.5443,120.0000,0.1468
36.4600,120.5441,120.0000,0.1467
36.4700,120.5439,120.0000,0.1467
36.4800,120.5437,120.0000,0.1466
36.4900,120.5435,120.0000,0.1466
36.5000,120.5433,120.0000,0.1465
36.5100,120.5430,120.0000,0.1464
36.5200,120.5428,120.0000,0.1464
36.5300,120.5426,120.0000,0.1463
36.5400,120.5424,120.0000,0.1463
36.5500,120.5421,120.0000,0.1462
36.5600,120.5419,120.0000,0.1461
36.5700,120.5416,120.0000,0.1461
36.5800,120.5414,120.0000,0.1460
36.5900,120.5411,120.0000,0.1460
36.6000,120.5409,120.0000,0.1459
36.6100,120.5406,120.0000,0.1459
36.6200,120.5403,120.0000,0.1458
36.6300,120.5401,120.0000,0.1457
36.6400,120.5398,120.0000,0.1457
36.6500,120.5395,120.0000,0.1456
36.6600,120.5392,120.0000,0.1456
36.6700,120.5390,120.0000,0.1455
36.6800,120.5387,120.0000,0.1455
36.6900,120.5384,120.0000,0.1454
36.7000,120.5381,120.0000,0.1454
36.7100,120.5378,120.0000,0.1453
36.7200,120.5375,120.0000,0.1453
36.7300,120.5372,120.0000,0.1452
36.7400,120.5369,120.0000,0.1452
36.7500,120.5365,120.0000,0.1451
36.7600,120.5362,120.0000,0.1450
36.7700,120.5359,120.0000,0.1450
36.7800,120.5356,120.0000,0.1449
36.7900,120.5352,120.0000,0.1449
36.8000,120.5349,120.0000,0.1448
36.8100,120.5346,120.0000,0.1448
36.8200,120.5342,120.0000,0.1447
36.8300,120.5339,120.0000,0.1447
36.8400,120.5335,120.0000,0.1446
36.8500,120.5332,120.0000,0.1446
36.8600,120.5328,120.0000,0.1445
36.8700,120.5325,120.0000,0.1445
36.8800,120.5321,120.0000,0.1444
36.8900,120.5318,120.0000,0.1444
36.9000,120.5314,120.0000,0.1443
36.9100,120.5310,120.0000,0.1443
36.9200,120.5306,120.0000,0.1443
36.9300,120.5303,120.0000,0.1442
36.9400,120.5299,120.0000,0.1442
36.9500,120.5295,120.0000,0.1441
36.9600,120.5291,120.0000,0.1441
36.9700,120.5287,120.0000,0.1440
36.9800,120.5283,120.0000,0.1440
36.9900,120.5279,120.0000,0.1439
37.0000,120.5275,120.0000,0.1439
37.0100,120.5271,120.0000,0.1438
37.0200,120.5267,120.0000,0.1438
37.0300,120.5263,120.0000,0.1437
37.0400,120.5259,120.0000,0.1437
37.0500,120.5255,120.0000,0.1437
37.0600,120.5250,120.0000,0.1436
37.0700,120.5246,120.0000,0.1436
37.0800,120.5242,120.0000,0.1435
37.0900,120.5238,120.0000,0.1435
37.1000,120.5233,120.0000,0.1434
37.1100,120.5229,120.0000,0.1434
37.1200,120.5225,120.0000,0.1434
37.1300,120.5220,120.0000,0.1433
37.1400,120.5216,120.0000,0.1433
37.1500,120.5211,120.0000,0.1432
37.1600,120.5207,120.0000,0.1432
37.1700,120.5202,120.0000,0.1431
37.1800,120.5198,120.0000,0.1431
37.1900,120.5193,120.0000,0.1431
37.2000,120.5189,120.0000,0.1430
37.2100,120.5184,120.0000,0.1430
37.2200,120.5179,120.0000,0.1429
37.2300,120.5175,120.0000,0.1429
37.2400,120.5170,120.0000,0.1429
37.2500,120.5165,120.0000,0.1428
37.2600,120.5160,120.0000,0.1428
37.2700,120.5155,120.0000,0.1428
37.2800,120.5151,120.0000,0.1427
37.2900,120.5146,120.0000,0.1427
37.3000,120.5141,120.0000,0.1426
37.3100,120.5136,120.0000,0.1426
37.3200,120.5131,120.0000,0.1426
37.3300,120.5126,120.0000,0.1425
37.3400,120.5121,120.0000,0.1425
37.3500,120.5116,120.0000,0.1425
37.3600,120.5111,120.0000,0.1424
37.3700,120.5106,120.0000,0.1424
37.3800,120.5101,120.0000,0.1423
37.3900,120.5096,120.0000,0.1423
37.4000,120.5091,120.0000,0.1423
37.4100,120.5086,120.0000,0.1422
37.4200,120.5080,120.0000,0.1422
37.4300,120.5075,120.0000,0.1422
37.4400,120.5070,120.0000,0.1421
37.4500,120.5065,120.0000,0.1421
37.4600,120.5059,120.0000,0.1421
37.4700,120.5054,120.0000,0.1420
37.4800,120.5049,120.0000,0.1420
37.4900,120.5043,120.0000,0.1420
37.5000,120.5038,120.0000,0.1419
37.5100,120.5033,120.0000,0.1419
37.5200,120.5027,120.0000,0.1419
37.5300,120.5022,120.0000,0.1418
37.5400,120.5016,120.0000,0.1418
37.5500,120.5011,120.0000,0.1418
37.5600,120.5005,120.0000,0.1417
37.5700,120.5000,120.0000,0.1417
37.5800,120.4994,120.0000,0.1417
37.5900,120.4989,120.0000,0.1417
37.6000,120.4983,120.0000,0.1416
37.6100,120.4978,120.0000,0.1416
37.6200,120.4972,120.0000,0.1416
37.6300,120.4966,120.0000,0.1415
37.6400,120.4961,120.0000,0.1415
37.6500,120.4955,120.0000,0.1415
37.6600,120.4949,120.0000,0.1414
37.6700,120.4943,120.0000,0.1414
37.6800,120.4938,120.0000,0.1414
37.6900,120.4932,120.0000,0.1414
37.7000,120.4926,120.0000,0.1413
37.7100,120.4920,120.0000,0.1413
37.7200,120.4915,120.0000,0.1413
37.7300,120.4909,120.0000,0.1412
37.7400,120.4903,120.0000,0.1412
37.7500,120.4897,120.0000,0.1412
37.7600,120.4891,120.0000,0.1412
37.7700,120.4885,120.0000,0.1411
37.7800,120.4879,120.0000,0.1411
37.7900,120.4873,120.0000,0.1411
37.8000,120.4867,120.0000,0.1411
37.8100,120.4861,120.0000,0.1410
37.8200,120.4855,120.0000,0.1410
37.8300,120.4849,120.0000,0.1410
37.8400,120.4843,120.0000,0.1410
37.8500,120.4837,120.0000,0.1409
37.8600,120.4831,120.0000,0.1409
37.8700,120.4825,120.0000,0.1409
37.8800,120.4819,120.0000,0.1409
37.8900,120.4813,120.0000,0.1408
37.9000,120.4807,120.0000,0.1408
37.9100,120.4800,120.0000,0.1408
37.9200,120.4794,120.0000,0.1408
37.9300,120.4788,120.0000,0.1407
37.9400,120.4782,120.0000,0.1407
37.9500,120.4776,120.0000,0.1407
37.9600,120.4769,120.0000,0.1407
37.9700,120.4763,120.0000,0.1406
37.9800,120.4757,120.0000,0.1406
37.9900,120.4751,120.0000,0.1406
38.0000,120.4744,120.0000,0.1406
38.0100,120.4738,120.0000,0.1405
38.0200,120.4732,120.0000,0.1405
38.0300,120.4725,120.0000,0.1405
38.0400,120.4719,120.0000,0.1405
38.0500,120.4712,120.0000,0.1405
38.0600,120.4706,120.0000,0.1404
38.0700,120.4700,120.0000,0.1404
38.0800,120.4693,120.0000,0.1404
38.0900,120.4687,120.0000,0.1404
38.1000,120.4680,120.0000,0.1404
38.1100,120.4674,120.0000,0.1403
38.1200,120.4667,120.0000,0.1403
38.1300,120.4661,120.0000,0.1403
38.1400,120.4654,120.0000,0.1403
38.1500,120.4648,120.0000,0.1403
38.1600,120.4641,120.0000,0.1402
38.1700,120.4635,120.0000,0.1402
38.1800,120.4628,120.0000,0.1402
38.1900,120.4622,120.0000,0.1402
38.2000,120.4615,120.0000,0.1402
38.2100,120.4609,120.0000,0.1401
38.2200,120.4602,120.0000,0.1401
38.2300,120.4595,120.0000,0.1401
38.2400,120.4589,120.0000,0.1401
38.2500,120.4582,120.0000,0.1401
38.2600,120.4576,120.0000,0.1400
38.2700,120.4569,120.0000,0.1400
38.2800,120.4562,120.0000,0.1400
38.2900,120.4555,120.0000,0.1400
38.3000,120.4549,120.0000,0.1400
38.3100,120.4542,120.0000,0.1400
38.3200,120.4535,120.0000,0.1399
38.3300,120.4529,120.0000,0.1399
38.3400,120.4522,120.0000,0.1399
38.3500,120.4515,120.0000,0.1399
38.3600,120.4508,120.0000,0.1399
38.3700,120.4502,120.0000,0.1399
38.3800,120.4495,120.0000,0.1398
38.3900,120.4488,120.0000,0.1398
38.4000,120.4481,120.0000,0.1398
38.4100,120.4474,120.0000,0.1398
38.4200,120.4468,120.0000,0.1398
38.4300,120.4461,120.0000,0.1398
38.4400,120.4454,120.0000,0.1398
38.4500,120.4447,120.0000,0.1397
38.4600,120.4440,120.0000,0.1397
38.4700,120.4433,120.0000,0.1397
38.4800,120.4427,120.0000,0.1397
38.4900,120.4420,120.0000,0.1397
38.5000,120.4413,120.0000,0.1397
38.5100,120.4406,120.0000,0.1397
38.5200,120.4399,120.0000,0.1396
38.5300,120.4392,120.0000,0.1396
38.5400,120.4385,120.0000,0.1396
38.5500,120.4378,120.0000,0.1396
38.5600,120.4371,120.0000,0.1396
38.5700,120.4364,120.0000,0.1396
38.5800,120.4357,120.0000,0.1396
38.5900,120.4350,120.0000,0.1396
38.6000,120.4343,120.0000,0.1395
38.6100,120.4336,120.0000,0.1395
38.6200,120.4329,120.0000,0.1395
38.6300,120.4322,120.0000,0.1395
38.6400,120.4315,120.0000,0.1395
38.6500,120.4308,120.0000,0.1395
38.6600,120.4301,120.0000,0.1395
38.6700,120.4294,120.0000,0.1395
38.6800,120.4287,120.0000,0.1394
38.6900,120.4280,120.0000,0.1394
38.7000,120.4273,120.0000,0.1394
38.7100,120.4266,120.0000,0.1394
38.7200,120.4259,120.0000,0.1394
38.7300,120.4252,120.0000,0.1394
38.7400,120.4245,120.0000,0.1394
38.7500,120.4238,120.0000,0.1394
38.7600,120.4231,120.0000,0.1394
38.7700,120.4224,120.0000,0.1394
38.7800,120.4217,120.0000,0.1393
38.7900,120.4210,120.0000,0.1393
38.8000,120.4203,120.0000,0.1393
38.8100,120.4195,120.0000,0.1393
38.8200,120.4188,120.0000,0.1393
38.8300,120.4181,120.0000,0.1393
38.8400,120.4174,120.0000,0.1393
38.8500,120.4167,120.0000,0.1393
38.8600,120.4160,120.0000,0.1393
38.8700,120.4153,120.0000,0.1393
38.8800,120.4146,120.0000,0.1393
38.8900,120.4138,120.0000,0.1392
38.9000,120.4131,120.0000,0.1392
38.9100,120.4124,120.0000,0.1392
38.9200,120.4117,120.0000,0.1392
38.9300,120.4110,120.0000,0.1392
38.9400,120.4103,120.0000,0.1392
38.9500,120.4095,120.0000,0.1392
38.9600,120.4088,120.0000,0.1392
38.9700,120.4081,120.0000,0.1392
38.9800,120.4074,120.0000,0.1392
38.9900,120.4067,120.0000,0.1392
39.0000,120.4060,120.0000,0.1392
39.0100,120.4052,120.0000,0.1392
39.0200,120.4045,120.0000,0.1391
39.0300,120.4038,120.0000,0.1391
39.0400,120.4031,120.0000,0.1391
39.0500,120.4023,120.0000,0.1391
39.0600,120.4016,120.0000,0.1391
39.0700,120.4009,120.0000,0.1391
39.0800,120.4002,120.0000,0.1391
39.0900,120.3995,120.0000,0.1391
39.1000,120.3987,120.0000,0.1391
39.1100,120.3980,120.0000,0.1391
39.1200,120.3973,120.0000,0.1391
39.1300,120.3966,120.0000,0.1391
39.1400,120.3958,120.0000,0.1391
39.1500,120.3951,120.0000,0.1391
39.1600,120.3944,120.0000,0.1391
39.1700,120.3937,120.0000,0.1391
39.1800,120.3929,120.0000,0.1391
39.1900,120.3922,120.0000,0.1391
39.2000,120.3915,120.0000,0.1390
39.2100,120.3908,120.0000,0.1390
39.2200,120.3900,120.0000,0.1390
39.2300,120.3893,120.0000,0.1390
39.2400,120.3886,120.0000,0.1390
39.2500,120.3879,120.0000,0.1390
39.2600,120.3871,120.0000,0.1390
39.2700,120.3864,120.0000,0.1390
39.2800,120.3857,120.0000,0.1390
39.2900,120.3850,120.0000,0.1390
39.3000,120.3842,120.0000,0.1390
39.3100,120.3835,120.0000,0.1390
39.3200,120.3828,120.0000,0.1390
39.3300,120.3821,120.0000,0.1390
39.3400,120.3813,120.0000,0.1390
39.3500,120.3806,120.0000,0.1390
39.3600,120.3799,120.0000,0.1390
39.3700,120.3792,120.0000,0.1390
39.3800,120.3784,120.0000,0.1390
39.3900,120.3777,120.0000,0.1390
39.4000,120.3770,120.0000,0.1390
39.4100,120.3762,120.0000,0.1390
39.4200,120.3755,120.0000,0.1390
39.4300,120.3748,120.0000,0.1390
39.4400,120.3741,120.0000,0.1390
39.4500,120.3733,120.0000,0.1390
39.4600,120.3726,120.0000,0.1390
39.4700,120.3719,120.0000,0.1390
39.4800,120.3712,120.0000,0.1390
39.4900,120.3704,120.0000,0.1390
39.5000,120.3697,120.0000,0.1390
39.5100,120.3690,120.0000,0.1390
39.5200,120.3682,120.0000,0.1390
39.5300,120.3675,120.0000,0.1390
39.5400,120.3668,120.0000,0.1390
39.5500,120.3661,120.0000,0.1390
39.5600,120.3653,120.0000,0.1390
39.5700,120.3646,120.0000,0.1390
39.5800,120.3639,120.0000,0.1390
39.5900,120.3632,120.0000,0.1390
39.6000,120.3624,120.0000,0.1390
39.6100,120.3617,120.0000,0.1390
39.6200,120.3610,120.0000,0.1390
39.6300,120.3602,120.0000,0.1390
39.6400,120.3595,120.0000,0.1390
39.6500,120.3588,120.0000,0.1390
39.6600,120.3581,120.0000,0.1390
39.6700,120.3573,120.0000,0.1390
39.6800,120.3566,120.0000,0.1390
39.6900,120.3559,120.0000,0.1390
39.7000,120.3552,120.0000,0.1390
39.7100,120.3544,120.0000,0.1390
39.7200,120.3537,120.0000,0.1390
39.7300,120.3530,120.0000,0.1390
39.7400,120.3523,120.0000,0.1390
39.7500,120.3515,120.0000,0.1390
39.7600,120.3508,120.0000,0.1390
39.7700,120.3501,120.0000,0.1390
39.7800,120.3494,120.0000,0.1390
39.7900,120.3486,120.0000,0.1390
39.8000,120.3479,120.0000,0.1390
39.8100,120.3472,120.0000,0.1390
39.8200,120.3465,120.0000,0.1390
39.8300,120.3458,120.0000,0.1390
39.8400,120.3450,120.0000,0.1390
39.8500,120.3443,120.0000,0.1390
39.8600,120.3436,120.0000,0.1390
39.8700,120.3429,120.0000,0.1390
39.8800,120.3421,120.0000,0.1390
39.8900,120.3414,120.0000,0.1390
39.9000,120.3407,120.0000,0.1390
39.9100,120.3400,120.0000,0.1390
39.9200,120.3393,120.0000,0.1390
39.9300,120.3385,120.0000,0.1390
39.9400,120.3378,120.0000,0.1390
39.9500,120.3371,120.0000,0.1390
39.9600,120.3364,120.0000,0.1390
39.9700,120.3357,120.0000,0.1390
39.9800,120.3350,120.0000,0.1390
39.9900,120.3342,120.0000,0.1390
40.0000,120.3335,120.0000,0.1390
40.0100,120.3328,120.0000,0.1390
40.0200,120.3321,120.0000,0.1390
40.0300,120.3314,120.0000,0.1390
40.0400,120.3306,120.0000,0.1390
40.0500,120.3299,120.0000,0.1390
40.0600,120.3292,120.0000,0.1390
40.0700,120.3285,120.0000,0.1390
40.0800,120.3278,120.0000,0.1390
40.0900,120.3271,120.0000,0.1390
40.1000,120.3264,120.0000,0.1390
40.1100,120.3256,120.0000,0.1390
40.1200,120.3249,120.0000,0.1390
40.1300,120.3242,120.0000,0.1391
40.1400,120.3235,120.0000,0.1391
40.1500,120.3228,120.0000,0.1391
40.1600,120.3221,120.0000,0.1391
40.1700,120.3214,120.0000,0.1391
40.1800,120.3207,120.0000,0.1391
40.1900,120.3200,120.0000,0.1391
40.2000,120.3192,120.0000,0.1391
40.2100,120.3185,120.0000,0.1391
40.2200,120.3178,120.0000,0.1391
40.2300,120.3171,120.0000,0.1391
40.2400,120.3164,120.0000,0.1391
40.2500,120.3157,120.0000,0.1391
40.2600,120.3150,120.0000,0.1391
40.2700,120.3143,120.0000,0.1391
40.2800,120.3136,120.0000,0.1391
40.2900,120.3129,120.0000,0.1391
40.3000,120.3122,120.0000,0.1391
40.3100,120.3115,120.0000,0.1391
40.3200,120.3108,120.0000,0.1391
40.3300,120.3101,120.0000,0.1391
40.3400,120.3094,120.0000,0.1391
40.3500,120.3087,120.0000,0.1392
40.3600,120.3080,120.0000,0.1392
40.3700,120.3073,120.0000,0.1392
40.3800,120.3065,120.0000,0.1392
40.3900,120.3058,120.0000,0.1392
40.4000,120.3051,120.0000,0.1392
40.4100,120.3044,120.0000,0.1392
40.4200,120.3038,120.0000,0.1392
40.4300,120.3031,120.0000,0.1392
40.4400,120.3024,120.0000,0.1392
40.4500,120.3017,120.0000,0.1392
40.4600,120.3010,120.0000,0.1392
40.4700,120.3003,120.0000,0.1392
40.4800,120.2996,120.0000,0.1392
40.4900,120.2989,120.0000,0.1392
40.5000,120.2982,120.0000,0.1392
40.5100,120.2975,120.0000,0.1392
40.5200,120.2968,120.0000,0.1393
40.5300,120.2961,120.0000,0.1393
40.5400,120.2954,120.0000,0.1393
40.5500,120.2947,120.0000,0.1393
40.5600,120.2940,120.0000,0.1393
40.5700,120.2933,120.0000,0.1393
40.5800,120.2926,120.0000,0.1393
40.5900,120.2920,120.0000,0.1393
40.6000,120.2913,120.0000,0.1393
40.6100,120.2906,120.0000,0.1393
40.6200,120.2899,120.0000,0.1393
40.6300,120.2892,120.0000,0.1393
40.6400,120.2885,120.0000,0.1393
40.6500,120.2878,120.0000,0.1393
40.6600,120.2872,120.0000,0.1393
40.6700,120.2865,120.0000,0.1394
40.6800,120.2858,120.0000,0.1394
40.6900,120.2851,120.0000,0.1394
40.7000,120.2844,120.0000,0.1394
40.7100,120.2837,120.0000,0.1394
40.7200,120.2831,120.0000,0.1394
40.7300,120.2824,120.0000,0.1394
40.7400,120.2817,120.0000,0.1394
40.7500,120.2810,120.0000,0.1394
40.7600,120.2803,120.0000,0.1394
40.7700,120.2797,120.0000,0.1394
40.7800,120.2790,120.0000,0.1394
40.7900,120.2783,120.0000,0.1394
40.8000,120.2776,120.0000,0.1395
40.8100,120.2770,120.0000,0.1395
40.8200,120.2763,120.0000,0.1395
40.8300,120.2756,120.0000,0.1395
40.8400,120.2749,120.0000,0.1395
40.8500,120.2743,120.0000,0.1395
40.8600,120.2736,120.0000,0.1395
40.8700,120.2729,120.0000,0.1395
40.8800,120.2723,120.0000,0.1395
40.8900,120.2716,120.0000,0.1395
40.9000,120.2709,120.0000,0.1395
40.9100,120.2703,120.0000,0.1395
40.9200,120.2696,120.0000,0.1396
40.9300,120.2689,120.0000,0.1396
40.9400,120.2683,120.0000,0.1396
40.9500,120.2676,120.0000,0.1396
40.9600,120.2669,120.0000,0.1396
40.9700,120.2663,120.0000,0.1396
40.9800,120.2656,120.0000,0.1396
40.9900,120.2649,120.0000,0.1396
41.0000,120.2643,120.0000,0.1396
41.0100,120.2636,120.0000,0.1396
41.0200,120.2630,120.0000,0.1396
41.0300,120.2623,120.0000,0.1396
41.0400,120.2616,120.0000,0.1397
41.0500,120.2610,120.0000,0.1397
41.0600,120.2603,120.0000,0.1397
41.0700,120.2597,120.0000,0.1397
41.0800,120.2590,120.0000,0.1397
41.0900,120.2584,120.0000,0.1397
41.1000,120.2577,120.0000,0.1397
41.1100,120.2570,120.0000,0.1397
41.1200,120.2564,120.0000,0.1397
41.1300,120.2557,120.0000,0.1397
41.1400,120.2551,120.0000,0.1397
41.1500,120.2544,120.0000,0.1398
41.1600,120.2538,120.0000,0.1398
41.1700,120.2531,120.0000,0.1398
41.1800,120.2525,120.0000,0.1398
41.1900,120.2519,120.0000,0.1398
41.2000,120.2512,120.0000,0.1398
41.2100,120.2506,120.0000,0.1398
41.2200,120.2499,120.0000,0.1398
41.2300,120.2493,120.0000,0.1398
41.2400,120.2486,120.0000,0.1398
41.2500,120.2480,120.0000,0.1398
41.2600,120.2474,120.0000,0.1399
41.2700,120.2467,120.0000,0.1399
41.2800,120.2461,120.0000,0.1399
41.2900,120.2454,120.0000,0.1399
41.3000,120.2448,120.0000,0.1399
41.3100,120.2442,120.0000,0.1399
41.3200,120.2435,120.0000,0.1399
41.3300,120.2429,120.0000,0.1399
41.3400,120.2423,120.0000,0.1399
41.3500,120.2416,120.0000,0.1399
41.3600,120.2410,120.0000,0.1400
41.3700,120.2404,120.0000,0.1400
41.3800,120.2397,120.0000,0.1400
41.3900,120.2391,120.0000,0.1400
41.4000,120.2385,120.0000,0.1400
41.4100,120.2378,120.0000,0.1400
41.4200,120.2372,120.0000,0.1400
41.4300,120.2366,120.0000,0.1400
41.4400,120.2360,120.0000,0.1400
41.4500,120.2353,120.0000,0.1400
41.4600,120.2347,120.0000,0.1401
41.4700,120.2341,120.0000,0.1401
41.4800,120.2335,120.0000,0.1401
41.4900,120.2328,120.0000,0.1401
41.5000,120.2322,120.0000,0.1401
41.5100,120.2316,120.0000,0.1401
41.5200,120.2310,120.0000,0.1401
41.5300,120.2304,120.0000,0.1401
41.5400,120.2297,120.0000,0.1401
41.5500,120.2291,120.0000,0.1401
41.5600,120.2285,120.0000,0.1402
41.5700,120.2279,120.0000,0.1402
41.5800,120.2273,120.0000,0.1402
41.5900,120.2267,120.0000,0.1402
41.6000,120.2261,120.0000,0.1402
41.6100,120.2254,120.0000,0.1402
41.6200,120.2248,120.0000,0.1402
41.6300,120.2242,120.0000,0.1402
41.6400,120.2236,120.0000,0.1402
41.6500,120.2230,120.0000,0.1403
41.6600,120.2224,120.0000,0.1403
41.6700,120.2218,120.0000,0.1403
41.6800,120.2212,120.0000,0.1403
41.6900,120.2206,120.0000,0.1403
41.7000,120.2200,120.0000,0.1403
41.7100,120.2194,120.0000,0.1403
41.7200,120.2188,120.0000,0.1403
41.7300,120.2182,120.0000,0.1403
41.7400,120.2176,120.0000,0.1404
41.7500,120.2170,120.0000,0.1404
41.7600,120.2164,120.0000,0.1404
41.7700,120.2158,120.0000,0.1404
41.7800,120.2152,120.0000,0.1404
41.7900,120.2146,120.0000,0.1404
41.8000,120.2140,120.0000,0.1404
41.8100,120.2134,120.0000,0.1404
41.8200,120.2128,120.0000,0.1404
41.8300,120.2122,120.0000,0.1405
41.8400,120.2116,120.0000,0.1405
41.8500,120.2110,120.0000,0.1405
41.8600,120.2104,120.0000,0.1405
41.8700,120.2099,120.0000,0.1405
41.8800,120.2093,120.0000,0.1405
41.8900,120.2087,120.0000,0.1405
41.9000,120.2081,120.0000,0.1405
41.9100,120.2075,120.0000,0.1405
