t,p6_x,p6_y,p6_v,p6_cte,p6_he,p6_ve,p6_steer_deg,p6_accel,p6_v_ref,p4_x,p4_y,p4_v,p4_cte,p4_he,p4_steer_deg
30.56,27.5876,10.8388,5.86403,0.00037298,-0.0178727,-0.628072,-7.23138,2.04994,6.4921,24.6917,-14.0773,8,0.0460217,-0.0108479,-28.4205
30.58,27.6455,10.7362,5.91186,0.000902682,-0.00515203,-0.732679,-14.7754,2.39136,6.64454,24.5546,-14.1598,8,0.0460141,-0.0272467,-15.4683
30.6,27.7029,10.6323,5.95676,0.00122999,-0.0129984,-0.687782,-10.1205,2.24482,6.64454,24.4157,-14.2393,8,0.0468196,-0.0161931,-24.6115
30.62,27.7597,10.527,6.0084,0.000677098,-0.00214946,-0.791203,-15.8353,2.58238,6.79961,24.2753,-14.3159,8,0.0461868,-0.0302859,-13.3774
30.64,27.8158,10.4202,6.05689,0.00128023,-0.0107353,-0.742721,-10.876,2.42414,6.79961,24.1333,-14.3897,8,0.0492259,-0.0188027,-24.7027
30.66,27.8716,10.3122,6.1024,0.00102118,-0.0164081,-0.697209,-7.17947,2.27559,6.79961,23.9891,-14.459,8,0.050047,-0.0136994,-29.9055
30.68,27.9269,10.2028,6.15475,0.00136142,-0.0050012,-0.802056,-13.904,2.6178,6.95681,23.8432,-14.5246,8,0.0496527,-0.0306368,-15.9509
30.7,27.9817,10.092,6.2039,0.00164438,-0.0125515,-0.752908,-9.36673,2.45739,6.95681,23.6958,-14.5869,8,0.0517624,-0.020059,-26.0318
30.72,28.0358,9.97973,6.25977,0.000971555,-0.0026151,-0.855873,-14.534,2.79345,7.11564,23.5465,-14.6444,8,0.0515481,-0.0145643,-30.023
30.74,28.0892,9.86594,6.31222,0.00148268,-0.010668,-0.803428,-9.81207,2.62227,7.11564,23.3958,-14.6982,8,0.0510218,-0.0318049,-16.2216
30.76,28.1424,9.75087,6.36145,0.00115773,-0.0158742,-0.754196,-6.32902,2.46159,7.11564,23.2439,-14.7484,8,0.0521107,-0.0206702,-25.8437
30.78,28.195,9.63443,6.41746,0.0014598,-0.00528888,-0.858134,-12.6364,2.80083,7.2756,23.0905,-14.7938,8,0.0508913,-0.0147754,-29.7845
30.8,28.2471,9.51654,6.47005,0.00166256,-0.0122946,-0.80555,-8.34991,2.6292,7.2756,22.936,-14.8354,8,0.0503575,-0.0315815,-15.8335
30.82,28.2985,9.39714,6.52925,0.00108391,-0.00309371,-0.906915,-13.2324,2.96004,7.43616,22.7806,-14.8735,8,0.0505151,-0.0197224,-25.1342
30.84,28.3492,9.27621,6.58482,0.00150376,-0.0105824,-0.851342,-8.76493,2.77866,7.43616,22.6244,-14.9083,8,0.0493855,-0.0338437,-13.4034
30.86,28.3996,9.15398,6.63699,0.00111972,-0.0153059,-0.799174,-5.50961,2.60839,7.43616,22.4676,-14.9399,8,0.0517525,-0.0217077,-24.6972
30.88,28.4495,9.03035,6.69563,0.00161949,-0.00553738,-0.89837,-11.5735,2.93215,7.594,22.3099,-14.9667,8,0.0517456,-0.0161977,-29.4709
30.9,28.4988,8.90524,6.75068,0.00174352,-0.012079,-0.843321,-7.48328,2.75248,7.594,22.1515,-14.9896,8,0.050923,-0.0327009,-15.5621
30.92,28.5474,8.77864,6.81068,0.00147125,-0.00366691,-0.929304,-12.2013,3,7.73999,21.9927,-15.009,8,0.0519355,-0.0217412,-24.9217
30.94,28.5953,8.65052,6.86763,0.00177983,-0.0106966,-0.872358,-7.90003,2.84725,7.73999,21.8334,-15.0236,8,0.0504489,-0.0159607,-28.4485
30.96,28.6425,8.52088,6.92763,0.000643275,-0.00267031,-0.931654,-11.7963,3,7.85928,21.6737,-15.0344,8,0.0496055,-0.0319443,-15.0949
30.98,28.6889,8.38972,6.98472,0.00106575,-0.00957815,-0.874564,-7.63566,2.85445,7.85928,21.5139,-15.0418,8,0.049041,-0.0204125,-23.4072
31,28.7349,8.25726,7.03831,0.00071043,-0.0138113,-0.820974,-4.65959,2.67954,7.85928,21.354,-15.0462,8,0.0476578,-0.0334777,-12.4333
31.02,28.7804,8.12347,7.09356,0.000768741,-0.00491742,-0.846377,-10.0316,2.76245,7.93993,21.194,-15.0476,8,0.0487802,-0.021481,-22.3802
31.04,28.8252,7.98832,7.14542,0.000918928,-0.0107722,-0.794513,-6.33493,2.59318,7.93993,21.034,-15.0447,8,0.0474298,-0.0152174,-26.2894
31.06,28.8693,7.85183,7.19668,0.000410218,-0.0030636,-0.785229,-10.5894,2.56287,7.98191,20.8741,-15.0382,8,0.0465933,-0.0300964,-14.0946
31.08,28.9125,7.71405,7.24479,0.000762523,-0.00936404,-0.737112,-6.71813,2.40583,7.98191,20.7144,-15.0287,8,0.0458511,-0.0191063,-21.7365
31.1,28.955,7.57502,7.29089,-0.00041853,-0.00199219,-0.706071,-10.3005,2.30452,7.99696,20.5549,-15.0163,8,0.0445317,-0.0312864,-11.6148
31.12,28.9965,7.4348,7.33415,6.6648e-05,-0.00821664,-0.662805,-6.55525,2.1633,7.99696,20.3956,-15.0012,8,0.0450255,-0.0198204,-20.5187
31.14,29.0376,7.29357,7.37477,-0.000177931,-0.0119527,-0.622191,-3.9232,2.03074,7.99696,20.2366,-14.9834,8,0.0435716,-0.0312551,-10.9216
31.16,29.0781,7.15133,7.41308,-5.75342e-05,-0.00389373,-0.586921,-8.96756,1.91563,8,20.0779,-14.963,8,0.0451822,-0.0204656,-20.2343
31.18,29.1177,7.00809,7.44904,0.000183494,-0.00927208,-0.550957,-5.58056,1.79824,8,19.9198,-14.9387,8,0.0440769,-0.0148809,-23.6965
31.2,29.1565,6.86389,7.4828,-0.000178798,-0.00233055,-0.517195,-9.58059,1.68805,8,19.7621,-14.9114,8,0.043088,-0.0283008,-12.76
31.22,29.1943,6.71877,7.5145,0.000234194,-0.00816447,-0.485503,-5.99576,1.58461,8,19.605,-14.8814,8,0.0419782,-0.018372,-19.1739
31.24,29.2312,6.57277,7.54425,-0.000745736,-0.00150085,-0.455753,-9.38093,1.48751,8,19.4483,-14.8489,8,0.0405636,-0.0290679,-10.2313
31.26,29.2671,6.42594,7.57217,-0.000228798,-0.00728233,-0.427826,-5.89576,1.39636,8,19.2921,-14.8141,8,0.0400886,-0.018399,-17.5995
31.28,29.3025,6.27841,7.59839,-0.000407765,-0.0106997,-0.40161,-3.48051,1.3108,8,19.1365,-14.7771,8,0.0386568,-0.0281882,-9.38016
31.3,29.3371,6.13019,7.623,-0.000129935,-0.00339826,-0.377,-8.2803,1.23048,8,18.9814,-14.7379,8,0.0387994,-0.0178706,-16.9658
31.32,29.3709,5.98128,7.6461,0.000132257,-0.00843605,-0.353899,-5.09058,1.15508,8,18.8268,-14.6966,8,0.037395,-0.0273089,-9.04951
31.34,29.4037,5.8317,7.66779,-7.39789e-05,-0.00214605,-0.332213,-8.88821,1.0843,8,18.6728,-14.6532,8,0.037954,-0.0175751,-16.5391
31.36,29.4356,5.68148,7.68814,0.000323517,-0.00761648,-0.311856,-5.49411,1.01785,8,18.5196,-14.6069,8,0.0357866,-0.0117842,-19.0705
31.38,29.4664,5.53065,7.70725,-0.000504739,-0.00151826,-0.292746,-8.71486,0.955482,8,18.3672,-14.5582,8,0.0350653,-0.0227633,-10.4963
31.4,29.4963,5.37924,7.72519,-2.75811e-05,-0.00693286,-0.274807,-5.41157,0.896933,8,18.2155,-14.5074,8,0.0325082,-0.013497,-15.0852
31.42,29.5255,5.22736,7.74203,-0.000211631,-0.010082,-0.257968,-3.14649,0.841971,8,18.0644,-14.4548,8,0.0316215,-0.022097,-8.25737
31.44,29.554,5.07501,7.75784,0.000140325,-0.00333947,-0.24216,-7.73651,0.790378,8,17.9139,-14.4004,8,0.0292503,-0.0120756,-13.4755
31.46,29.5816,4.92217,7.77268,0.000368978,-0.00806976,-0.227322,-4.70123,0.741945,8,17.764,-14.3444,8,0.0285782,-0.0198365,-7.46125
31.48,29.6083,4.76888,7.78661,0.000223059,-0.00223762,-0.213392,-8.32787,0.696481,8,17.6148,-14.2869,8,0.0264436,-0.0099902,-12.7244
31.5,29.6339,4.61514,7.79968,0.000571853,-0.00738212,-0.200316,-5.09262,0.653803,8,17.4661,-14.2277,8,0.0260519,-0.017444,-7.16922
31.52,29.6585,4.46098,7.81196,-0.00020433,-0.00167029,-0.188041,-8.17325,0.61374,8,17.318,-14.1671,8,0.0240389,-0.00802014,-12.2215
31.54,29.6822,4.30643,7.82348,0.000219786,-0.00676375,-0.176518,-5.02658,0.576131,8,17.1706,-14.105,8,0.0239008,-0.0152993,-7.0029
31.56,29.7053,4.15156,7.8343,1.69587e-05,-0.00968612,-0.165702,-2.88486,0.540828,8,17.0235,-14.042,8,0.0228811,-0.0190398,-3.61174
31.58,29.7275,3.99636,7.84445,0.000354904,-0.00332793,-0.155548,-7.2903,0.507687,8,16.8769,-13.978,8,0.0236456,-0.00929798,-11.055
31.6,29.7489,3.84084,7.85398,0.000552785,-0.00779531,-0.146017,-4.3937,0.476578,8,16.7308,-13.9126,8,0.0232935,-0.0157814,-6.24378
31.62,29.7694,3.68501,7.86293,0.000383826,-0.00226497,-0.137069,-7.87227,0.447374,8,16.5854,-13.8458,8,0.0238501,-0.00810379,-12.1255
31.64,29.7888,3.52887,7.87133,0.000702046,-0.00714041,-0.12867,-4.78237,0.41996,8,16.4407,-13.7776,8,0.0235647,-0.0152548,-6.88083
31.66,29.8073,3.37246,7.87921,-0.000100337,-0.00167811,-0.120785,-7.7407,0.394226,8,16.2967,-13.7079,8,0.0235207,-0.00817342,-11.863
31.68,29.8248,3.21577,7.88662,0.000300225,-0.0065172,-0.113384,-4.73741,0.370069,8,16.1533,-13.6369,8,0.0231706,-0.0151376,-6.70273
31.7,29.8417,3.05888,7.89356,0.000101748,-0.00927503,-0.106436,-2.7016,0.347393,8,16.0106,-13.5646,8,0.022445,-0.00808674,-11.1029
31.72,29.8579,2.90177,7.90009,0.000363171,-0.003174,-0.0999141,-6.94339,0.326105,8,15.8686,-13.4909,8,0.0220796,-0.0145922,-6.26486
31.74,29.8732,2.74445,7.90621,0.000561126,-0.0074442,-0.0937916,-4.17192,0.306123,8,15.7272,-13.416,8,0.0207045,-0.00741341,-10.2193
31.76,29.8875,2.58692,7.91196,0.000311656,-0.00210277,-0.0880443,-7.52204,0.287364,8,15.5864,-13.34,8,0.0204221,-0.013433,-5.8002
31.78,29.9009,2.42919,7.91735,0.000636468,-0.00678194,-0.0826492,-4.56324,0.269755,8,15.446,-13.2633,8,0.0194163,-0.0164569,-2.92121
31.8,29.9133,2.27128,7.92242,-0.000245391,-0.00146893,-0.0775847,-7.41627,0.253226,8,15.306,-13.1858,8,0.0196933,-0.00846735,-8.7159
31.82,29.9247,2.1132,7.92717,0.000172519,-0.006131,-0.0728305,-4.54084,0.237709,8,15.1666,-13.1072,8,0.0192589,-0.0135155,-4.86916
31.84,29.9356,1.95498,7.93163,1.00186e-05,-0.00879173,-0.0683677,-2.5937,0.223142,8,15.0278,-13.0277,8,0.0189649,-0.00688561,-9.28399
31.86,29.9457,1.79663,7.93582,0.000157126,-0.00285182,-0.0641783,-6.69678,0.209469,8,14.8896,-12.9471,8,0.0186915,-0.012351,-5.26939
31.88,29.9549,1.63815,7.93975,0.000389564,-0.00699679,-0.0602456,-4.03237,0.196633,8,14.7519,-12.8655,8,0.0176137,-0.00600128,-8.86207
31.9,29.9633,1.47953,7.94345,2.57744e-05,-0.00175939,-0.056554,-7.27755,0.184584,8,14.6149,-12.7829,8,0.0174417,-0.011263,-5.07407
31.92,29.9707,1.3208,7.94691,0.000392923,-0.00631835,-0.0530885,-4.42948,0.173273,8,14.4782,-12.6997,8,0.0166342,-0.0139443,-2.59073
31.94,29.9775,1.16198,7.95016,0.000192956,-0.0088962,-0.0498354,-2.50697,0.162656,8,14.342,-12.6159,8,0.0167294,-0.0069175,-7.55893
31.96,29.9835,1.00306,7.95322,0.000832923,-0.00326691,-0.0467816,-6.82396,0.152689,8,14.2062,-12.5312,8,0.0164242,-0.0113341,-4.26236
31.98,29.9887,0.844048,7.95609,0.000985551,-0.00745329,-0.043915,-4.06392,0.143332,8,14.071,-12.4456,8,0.0157931,-0.00536861,-7.92964
32,29.9929,0.684956,7.95878,0.00105724,-0.00254892,-0.041224,-7.46132,0.134549,8,13.9364,-12.3592,8,0.0156594,-0.0100899,-4.55524
32.02,29.9961,0.525788,7.9613,0.00128747,-0.00715586,-0.0386979,-4.46758,0.126304,8,13.8023,-12.2719,8,0.0141693,-0.00425767,-7.4448
32.04,29.9984,0.366555,7.96367,0.000673917,-0.00220209,-0.0363266,-7.37525,0.118565,8,13.6687,-12.1838,8,0.0141812,-0.00875771,-4.3426
32.06,29.9997,0.207264,7.9659,0.000959571,-0.00678476,-0.0341006,-4.4415,0.1113,8,13.5355,-12.0952,8,0.0136435,-0.0111267,-2.28932
32.08,30.0004,0.0479272,7.96799,0.000677231,-0.00933245,-0.032011,-2.47197,0.104479,8,13.4026,-12.0061,8,0.013032,-0.00468835,-6.27828
32.1,30.0003,-0.111452,7.96995,0.00104325,-0.00365391,-0.0300495,-6.65925,0.0980772,8,13.2702,-11.9163,8,0.0129855,-0.00845888,-3.64069
32.12,29.9994,-0.270867,7.97179,0.00113862,-0.00771685,-0.0282081,-3.93647,0.0920673,8,13.1382,-11.8257,8,0.0116366,-0.0028339,-6.48884
32.14,29.9976,-0.430309,7.97352,0.000979351,-0.00269406,-0.0264796,-7.28302,0.0864257,8,13.0068,-11.7345,8,0.0118218,-0.00684213,-3.86953
32.16,29.9948,-0.589771,7.97514,0.00119432,-0.00718945,-0.024857,-4.35204,0.0811298,8,12.8756,-11.6429,8,0.011511,-0.00903389,-2.11817
32.18,29.9911,-0.749244,7.97667,0.000395722,-0.00211393,-0.0233338,-7.24682,0.0761584,8,12.7449,-11.5507,8,0.010867,-0.00314777,-5.6952
32.2,29.9863,-0.908722,7.9781,0.000703847,-0.00663268,-0.021904,-4.3729,0.0714916,8,12.6145,-11.4579,8,0.0109982,-0.00665213,-3.38431
32.22,29.9811,-1.06821,7.97944,0.000450332,-0.00915379,-0.0205618,-2.44259,0.0671108,8,12.4844,-11.3648,8,0.0106967,-0.00855528,-1.83946
32.24,29.9751,-1.2277,7.9807,0.000685115,-0.00339989,-0.0193018,-6.62933,0.0629984,8,12.3547,-11.2712,8,0.0107324,-0.00314264,-5.62548
32.26,29.9682,-1.38717,7.98188,0.000827806,-0.00746918,-0.0181191,-3.93747,0.0591381,8,12.2254,-11.1769,8,0.0108268,-0.0065874,-3.32687
32.28,29.9603,-1.54663,7.98299,0.000564864,-0.00237113,-0.0170088,-7.30493,0.0555143,8,12.0965,-11.0821,8,0.00995947,-0.00195182,-5.86711
32.3,29.9515,-1.70606,7.98403,0.000839632,-0.00691002,-0.0159665,-4.38896,0.0521125,8,11.9681,-10.9866,8,0.010187,-0.00560586,-3.52851
32.32,29.9418,-1.86545,7.98501,-4.12605e-05,-0.00175955,-0.0149882,-7.32171,0.0489192,8,11.84,-10.8907,8,0.00996006,-0.0076317,-1.95795
32.34,29.931,-2.0248,7.98593,0.000333329,-0.00635667,-0.0140697,-4.44396,0.0459216,8,11.7122,-10.7944,8,0.00944613,-0.00262346,-5.02715
32.36,29.9197,-2.18412,7.98679,0.000133935,-0.00894712,-0.0132076,-2.50729,0.0431076,8,11.5849,-10.6976,8,0.00957147,-0.00572223,-2.99337
32.38,29.9077,-2.34341,7.9876,0.000331287,-0.00312487,-0.0123982,-6.76473,0.0404661,8,11.4577,-10.6005,8,0.00931388,-0.00741008,-1.63148
32.4,29.8947,-2.50264,7.98836,0.000529534,-0.00730328,-0.0116385,-4.03934,0.0379865,8,11.3309,-10.5029,8,0.0092047,-0.00267848,-4.82773
32.42,29.8808,-2.66181,7.98907,0.000248462,-0.00213756,-0.0109253,-7.49329,0.0356588,8,11.2045,-10.4048,8,0.00929461,-0.00564001,-2.86102
32.44,29.8658,-2.8209,7.98974,0.000574341,-0.00681522,-0.0102559,-4.51928,0.0334737,8,11.0785,-10.3062,8,0.00827823,-0.00149194,-4.94064
32.46,29.8499,-2.97991,7.99037,-0.000308679,-0.00159002,-0.00962742,-7.55725,0.0314225,8,10.9529,-10.2072,8,0.00851089,-0.00458982,-2.99251
32.48,29.833,-3.13882,7.99096,0.000109397,-0.00635053,-0.00903747,-4.59826,0.029497,8,10.8275,-10.1078,8,0.00835678,-0.00632652,-1.67867
32.5,29.8155,-3.29768,7.99152,-6.82343e-05,-0.0090449,-0.00848368,-2.60616,0.0276895,8,10.7024,-10.008,8,0.00755517,-0.00182261,-4.16803
32.52,29.7972,-3.45647,7.99204,0.00019314,-0.00312772,-0.00796383,-7.03703,0.0259928,8,10.5777,-9.90776,8,0.00773924,-0.00443091,-2.52026
32.54,29.778,-3.61515,7.99252,0.000410965,-0.00748,-0.00747583,-4.20457,0.0244,8,10.4532,-9.80729,8,0.00759806,-0.00588829,-1.4088
32.56,29.7578,-3.77372,7.99298,0.000219136,-0.00224046,-0.00701773,-7.83993,0.0229049,8,10.3289,-9.70648,8,0.00707437,-0.00160453,-3.96448
32.58,29.7365,-3.93217,7.99341,0.000550352,-0.00712961,-0.0065877,-4.72047,0.0215013,8,10.205,-9.60526,8,0.00726918,-0.00409504,-2.40657
32.6,29.7142,-4.09048,7.99382,-0.000223169,-0.00182916,-0.00618403,-7.95909,0.0201838,8,10.0813,-9.5038,8,0.00715273,-0.00549547,-1.35377
32.62,29.6908,-4.24864,7.99419,0.000181381,-0.00682518,-0.00580509,-4.82269,0.018947,8,9.95784,-9.402,8,0.00683102,-0.00151704,-3.85791
32.64,29.6669,-4.40672,7.99455,-3.80987e-05,-0.00963527,-0.00544937,-2.71685,0.017786,8,9.83472,-9.29981,8,0.0070131,-0.00393709,-2.33856
32.66,29.6421,-4.56468,7.99488,0.000432965,-0.00360118,-0.00511545,-7.45862,0.0166961,8,9.7118,-9.19739,8,0.00689296,-0.00529464,-1.31234
32.68,29.6163,-4.72249,7.9952,0.000604925,-0.00818536,-0.00480199,-4.42622,0.015673,8,9.58915,-9.09464,8,0.00669198,-0.00158234,-3.72779
32.7,29.5894,-4.88012,7.99549,0.000659645,-0.00288223,-0.00450773,-8.36942,0.0147126,8,9.46682,-8.99152,8,0.00683995,-0.0039075,-2.24697
32.72,29.5615,-5.03758,7.99577,0.000919034,-0.00805512,-0.00423151,-4.99156,0.0138111,8,9.34467,-8.88818,8,0.00669855,-0.00519952,-1.24901
32.74,29.5325,-5.19484,7.99603,0.000420611,-0.00270029,-0.00397222,-8.55771,0.0129648,8,9.22278,-8.78453,8,0.00655919,-0.00170371,-3.56323
32.76,29.5023,-5.35189,7.99627,0.000719859,-0.00800531,-0.00372881,-5.11806,0.0121703,8,9.10119,-8.68052,8,0.00666704,-0.0039103,-2.13249
32.78,29.471,-5.50873,7.9965,-0.000309946,-0.00232671,-0.00350032,-8.50997,0.0114246,8,8.97979,-8.57631,8,0.00650146,-0.00512157,-1.17097
32.8,29.4387,-5.66535,7.99671,7.13547e-05,-0.00764263,-0.00328583,-5.12822,0.0107245,8,8.85863,-8.47181,8,0.00638454,-0.00180702,-3.3773
32.82,29.4056,-5.82184,7.99692,-0.000209561,-0.0106079,-0.00308448,-2.86573,0.0100673,8,8.73776,-8.36697,8,0.00645701,-0.00388438,-2.0077
32.84,29.3717,-5.97814,7.9971,0.000256965,-0.0041152,-0.00289548,-8.01968,0.00945042,8,8.61706,-8.26194,8,0.00627313,-0.00501144,-1.08959
32.86,29.3368,-6.13422,7.99728,0.000409595,-0.00902738,-0.00271805,-4.74024,0.00887133,8,8.49659,-8.15664,8,0.00615262,-0.00185661,-3.18238
32.88,29.3007,-6.29005,7.99745,0.00057999,-0.00337896,-0.0025515,-9.12147,0.00832772,8,8.3764,-8.05103,8,0.00619931,-0.00380387,-1.88206
32.9,29.2634,-6.4456,7.9976,0.000821212,-0.00899408,-0.00239515,-5.41457,0.00781742,8,8.25637,-7.94524,8,0.00600649,-0.00485067,-1.01202
32.92,29.225,-6.60086,7.99775,0.000536667,-0.00335854,-0.00224838,-9.45924,0.00733839,8,8.13655,-7.8392,8,0.00586444,-0.00184264,-2.98608
32.94,29.1853,-6.75582,7.99789,0.000793479,-0.00918331,-0.0021106,-5.61527,0.00688871,8,8.017,-7.73286,8,0.00589607,-0.00366407,-1.76052
32.96,29.1444,-6.91046,7.99802,6.73569e-05,-0.00326051,-0.00198127,-9.53845,0.00646659,8,7.8976,-7.62636,8,0.00570409,-0.00463776,-0.941348
32.98,29.1023,-7.06478,7.99814,0.000365656,-0.00915268,-0.00185987,-5.67963,0.00607034,8,7.7784,-7.51963,8,0.00552778,-0.00176841,-2.79232
33,29.0589,-7.21875,7.99825,-0.000733477,-0.00287767,-0.0017459,-9.58155,0.00569837,8,7.65945,-7.41262,8,0.0055543,-0.00347027,-1.64502
33.02,29.0144,-7.37238,7.99836,-0.000346061,-0.00883857,-0.00163891,-5.74528,0.00534919,8,7.54063,-7.30546,8,0.005372,-0.00437872,-0.878278
33.04,28.9691,-7.52581,7.99846,-0.000699567,-0.0121411,-0.00153849,-3.19045,0.0050214,8,7.42201,-7.19809,8,0.00515241,-0.00164251,-2.60295
33.06,28.9228,-7.67893,7.99837,0.000122324,-0.00504198,0.00141277,-9.20634,-0.00461107,7.99696,7.30362,-7.09046,8,0.00518233,-0.0032315,-1.53597
33.08,28.8754,-7.8317,7.99828,0.000227947,-0.0106427,0.0013262,-5.40021,-0.00432851,7.99696,7.18536,-6.98269,8,0.00501709,-0.00408211,-0.822372
33.1,28.8266,-7.98406,7.99728,0.000939368,-0.00462385,0.0153725,-10.6469,-0.0501737,7.98191,7.06729,-6.87472,8,0.0047482,-0.00147507,-2.41883
33.12,28.7766,-8.13596,7.99634,0.00107976,-0.0111,0.0144305,-6.23931,-0.0470992,7.98191,6.94942,-6.76651,8,0.00478837,-0.00295762,-1.43312
33.14,28.7252,-8.28736,7.99288,0.00148843,-0.00519932,0.0529472,-11.212,-0.172812,7.93993,6.83169,-6.65817,8,0.004646,-0.00375691,-0.772767
33.16,28.6724,-8.43822,7.98964,0.00155342,-0.0119709,0.0497028,-6.526,-0.162223,7.93993,6.71412,-6.54965,8,0.00432439,-0.00127613,-2.24038
33.18,28.6182,-8.58846,7.98165,0.00166814,-0.00582693,0.122367,-11.4757,-0.399389,7.85928,6.59675,-6.44091,8,0.00438005,-0.00265815,-1.33599
33.2,28.5627,-8.73805,7.97415,0.00166639,-0.0127133,0.114869,-6.64664,-0.374915,7.85928,6.47949,-6.33204,8,0.00426487,-0.00341164,-0.728491
33.22,28.5058,-8.88689,7.9598,0.00156114,-0.006232,0.219815,-11.6947,-0.717445,7.73999,6.3624,-6.223,8,0.00388944,-0.00105506,-2.06788
33.24,28.4476,-9.03492,7.94633,0.00153199,-0.013219,0.206345,-6.7638,-0.673482,7.73999,6.24549,-6.11377,8,0.00396432,-0.00234192,-1.24402
33.26,28.3881,-9.18205,7.92474,0.00128679,-0.00640612,0.330739,-11.9678,-1.07948,7.594,6.12869,-6.00441,8,0.00387928,-0.00305414,-0.688592
33.28,28.3273,-9.32821,7.90448,0.00126622,-0.0135367,0.310472,-6.93463,-1.01334,7.594,6.01204,-5.89491,8,0.00345106,-0.000820506,-1.90151
33.3,28.2653,-9.4733,7.87578,0.000945517,-0.00642295,0.439615,-12.3226,-1.43484,7.43616,5.89556,-5.78521,8,0.00354752,-0.00201702,-1.15671
33.32,28.202,-9.61725,7.84884,0.0009566,-0.0137501,0.412676,-7.17079,-1.34692,7.43616,5.77919,-5.67541,8,0.00349429,-0.00269158,-0.652185
33.34,28.1375,-9.75998,7.81371,0.00060458,-0.00636246,0.538115,-12.7577,-1.75633,7.2756,5.66295,-5.56546,8,0.00301625,-0.000580315,-1.74142
33.36,28.0718,-9.90142,7.78074,0.000657888,-0.0139322,0.505141,-7.46667,-1.64871,7.2756,5.54687,-5.45535,8,0.00313537,-0.00169079,-1.07356
33.38,28.005,-10.0415,7.73998,0.000300763,-0.00628452,0.624341,-13.2622,-2.03776,7.11564,5.43088,-5.34513,8,0.00311448,-0.00233046,-0.618451
33.4,27.937,-10.1801,7.70173,0.000398059,-0.0141313,0.586083,-7.81229,-1.91289,7.11564,5.31503,-5.23478,8,0.00259138,-0.000341664,-1.58773
33.42,27.8679,-10.3173,7.65608,4.81366e-05,-0.00622403,0.69927,-13.8241,-2.28232,6.95681,5.19932,-5.12428,8,0.0027331,-0.00136995,-0.994112
33.44,27.7976,-10.4529,7.61323,0.000186383,-0.0143722,0.656421,-8.19874,-2.14246,6.95681,5.0837,-5.01368,8,0.00274403,-0.00197671,-0.586641
33.46,27.7263,-10.5868,7.56337,-0.00015424,-0.00619474,0.763767,-14.4336,-2.49283,6.79961,4.96813,-4.90302,8,0.00268043,-0.0023014,-0.313924
33.48,27.6539,-10.7191,7.51657,2.03109e-05,-0.0146612,0.716966,-8.61979,-2.34008,6.79961,4.85266,-4.79226,8,0.00257761,-0.000489561,-1.49252
33.5,27.5805,-10.8497,7.46314,-0.000316518,-0.0061952,0.818599,-15.0833,-2.67179,6.64454,4.73734,-4.68136,8,0.00268007,-0.00144152,-0.920342
33.52,27.506,-10.9784,7.41298,-0.000109752,-0.0149923,0.768437,-9.07167,-2.50807,6.64454,4.62209,-4.57037,8,0.0026625,-0.00199007,-0.530355
33.54,27.4305,-11.1054,7.35655,-0.000454307,-0.00621392,0.864443,-15.7676,-2.82142,6.4921,4.50697,-4.45926,8,0.00247151,-0.000424909,-1.47003
33.56,27.354,-11.2305,7.30358,-0.000217547,-0.015351,0.811472,-9.55224,-2.64853,6.4921,4.39197,-4.34801,8,0.00256448,-0.00135874,-0.902815
33.58,27.2766,-11.3536,7.2447,-0.000586541,-0.00623301,0.901902,-16.4822,-2.94368,6.3428,4.27706,-4.23667,8,0.00253998,-0.00189338,-0.516908
33.6,27.1982,-11.4748,7.18944,-0.000319401,-0.0157174,0.846636,-10.0603,-2.7633,6.3428,4.16226,-4.12523,8,0.00225113,-0.000428139,-1.31063
33.62,27.1189,-11.594,7.12863,-0.000734406,-0.0062303,0.931514,-17.2229,-3.04033,6.19712,4.04758,-4.01366,8,0.0023309,-0.00125924,-0.803507
33.64,27.0387,-11.7112,7.07155,-0.000433506,-0.016068,0.874433,-10.5949,-2.85403,6.19712,3.93297,-3.90201,8,0.00230623,-0.0017337,-0.458733
33.66,26.9577,-11.8264,7.00929,-0.000920904,-0.0061805,0.953755,-17.9852,-3.11292,6.05554,3.81845,-3.79027,8,0.00194579,-0.000351172,-1.13903
33.68,26.8758,-11.9394,6.95085,-0.000579688,-0.016376,0.895312,-11.155,-2.92217,6.05554,3.70404,-3.67842,8,0.00202561,-0.00107847,-0.703164
33.7,26.793,-12.0503,6.88759,-0.00117076,-0.00605575,0.969056,-18.7643,-3.16286,5.91854,3.58969,-3.56651,8,0.00201367,-0.00149828,-0.405896
33.72,26.7095,-12.1591,6.82821,-0.000779415,-0.0166119,0.909675,-11.7391,-2.96905,5.91854,3.47538,-3.45456,8,0.00195088,-0.00171398,-0.208548
33.74,26.6252,-12.2657,6.76438,-0.00151048,-0.00582578,0.977799,-19.5543,-3.1914,5.78658,3.36114,-3.34254,8,0.001858,-0.000457244,-1.01308
33.76,26.5402,-12.3702,6.70447,-0.0010559,-0.0167437,0.917882,-12.3453,-2.99584,5.78658,3.24699,-3.23042,8,0.00190783,-0.00109404,-0.615668
33.78,26.4544,-12.4724,6.64047,-0.00196843,-0.00545797,0.980331,-20.3485,-3.19966,5.66014,3.1329,-3.11824,8,0.00187805,-0.0014524,-0.346488
33.8,26.3679,-12.5724,6.5804,-0.00143422,-0.0167364,0.92026,-12.9707,-3.0036,5.66014,3.01889,-3.00599,8,0.00171513,-0.000393271,-0.960135
