time,x,y,cte,heading_error_deg,steering_deg
2.320000,6.403809,0.722033,-0.000991,0.023068,-0.699346
2.330000,6.431441,0.724881,-0.000982,0.015872,-0.671541
2.340000,6.459073,0.727725,-0.000976,0.008963,-0.645301
2.350000,6.486705,0.730566,-0.000973,0.002324,-0.620529
2.360000,6.514337,0.733404,-0.000974,-0.004060,-0.597134
2.370000,6.541970,0.736238,-0.001045,0.042033,-0.791212
2.380000,6.569603,0.739070,-0.001027,0.033893,-0.758533
2.390000,6.597236,0.741897,-0.001012,0.026089,-0.727725
2.400000,6.624870,0.744721,-0.001002,0.018601,-0.698666
2.410000,6.652505,0.747541,-0.000994,0.011413,-0.671247
2.420000,6.680139,0.750358,-0.000991,0.004507,-0.645364
2.430000,6.707774,0.753172,-0.000990,-0.002133,-0.620922
2.440000,6.735409,0.755982,-0.001070,0.045157,-0.820193
2.450000,6.763045,0.758789,-0.001050,0.036718,-0.786178
2.460000,6.790681,0.761592,-0.001034,0.028630,-0.754112
2.470000,6.818317,0.764391,-0.001022,0.020871,-0.723871
2.480000,6.845954,0.767187,-0.001014,0.013423,-0.695339
2.490000,6.873591,0.769978,-0.001009,0.006269,-0.668408
2.500000,6.901229,0.772767,-0.001007,-0.000608,-0.642979
2.510000,6.928866,0.775552,-0.001095,0.047884,-0.847259
2.520000,6.956505,0.778334,-0.001074,0.039167,-0.811977
2.530000,6.984143,0.781111,-0.001057,0.030813,-0.778721
2.540000,7.011782,0.783885,-0.001044,0.022801,-0.747361
2.550000,7.039422,0.786654,-0.001035,0.015111,-0.717776
2.560000,7.067061,0.789420,-0.001029,0.007727,-0.689854
2.570000,7.094701,0.792183,-0.001027,0.000629,-0.663491
2.580000,7.122342,0.794942,-0.001124,0.050326,-0.638590
2.590000,7.149982,0.797698,-0.001101,0.043756,-0.845943
2.600000,7.177623,0.800451,-0.001082,0.035052,-0.811153
2.610000,7.205265,0.803199,-0.001067,0.026706,-0.778349
2.620000,7.232907,0.805943,-0.001056,0.018698,-0.747405
2.630000,7.260549,0.808683,-0.001049,0.011008,-0.718203
2.640000,7.288192,0.811420,-0.001045,0.003619,-0.690635
2.650000,7.315835,0.814154,-0.001045,-0.003487,-0.664599
2.660000,7.343478,0.816884,-0.001125,0.047601,-0.877259
2.670000,7.371122,0.819610,-0.001104,0.038575,-0.841032
2.680000,7.398766,0.822332,-0.001087,0.029922,-0.806878
2.690000,7.426410,0.825049,-0.001075,0.021620,-0.774663
2.700000,7.454055,0.827763,-0.001066,0.013650,-0.744265
2.710000,7.481700,0.830473,-0.001061,0.005992,-0.715571
2.720000,7.509346,0.833180,-0.001060,-0.001370,-0.688473
2.730000,7.536992,0.835883,-0.001148,0.050861,-0.906177
2.740000,7.564638,0.838582,-0.001126,0.041538,-0.868603
2.750000,7.592285,0.841276,-0.001108,0.032601,-0.833182
2.760000,7.619932,0.843967,-0.001094,0.024029,-0.799777
2.770000,7.647580,0.846653,-0.001084,0.015800,-0.768259
2.780000,7.675228,0.849335,-0.001079,0.007895,-0.738510
2.790000,7.702876,0.852014,-0.001077,0.000297,-0.710419
2.800000,7.730525,0.854689,-0.001173,0.053677,-0.932962
2.810000,7.758174,0.857360,-0.001149,0.044078,-0.894121
2.820000,7.785823,0.860027,-0.001130,0.034879,-0.857509
2.830000,7.813473,0.862689,-0.001115,0.026056,-0.822984
2.840000,7.841124,0.865347,-0.001105,0.017588,-0.790413
2.850000,7.868774,0.868001,-0.001098,0.009456,-0.759673
2.860000,7.896425,0.870651,-0.001096,0.001640,-0.730649
2.870000,7.924077,0.873297,-0.001201,0.056173,-0.703235
2.880000,7.951729,0.875940,-0.001176,0.048937,-0.928486
2.890000,7.979381,0.878579,-0.001154,0.039384,-0.890312
2.900000,8.007033,0.881213,-0.001137,0.030224,-0.854318
2.910000,8.034686,0.883843,-0.001125,0.021434,-0.820364
2.920000,8.062340,0.886469,-0.001117,0.012994,-0.788321
2.930000,8.089994,0.889091,-0.001112,0.004883,-0.758071
2.940000,8.117648,0.891709,-0.001112,-0.002917,-0.729501
2.950000,8.145302,0.894323,-0.001199,0.052974,-0.959916
2.960000,8.172957,0.896933,-0.001175,0.043097,-0.920289
2.970000,8.200612,0.899538,-0.001157,0.033628,-0.882929
2.980000,8.228268,0.902139,-0.001143,0.024544,-0.847691
2.990000,8.255924,0.904736,-0.001133,0.015822,-0.814439
3.000000,8.283581,0.907329,-0.001127,0.007442,-0.783051
3.010000,8.311238,0.909917,-0.001126,-0.000614,-0.753408
3.020000,8.338895,0.912502,-0.001221,0.056361,-0.988697
3.030000,8.366553,0.915082,-0.001196,0.046188,-0.947718
3.040000,8.394211,0.917658,-0.001176,0.036437,-0.909086
3.050000,8.421869,0.920229,-0.001161,0.027084,-0.872652
3.060000,8.449528,0.922795,-0.001150,0.018105,-0.838277
3.070000,8.477188,0.925358,-0.001143,0.009480,-0.805830
3.080000,8.504847,0.927916,-0.001141,0.001189,-0.775191
3.090000,8.532507,0.930470,-0.001245,0.059256,-1.015129
3.100000,8.560168,0.933020,-0.001219,0.048811,-0.972886
3.110000,8.587829,0.935565,-0.001198,0.038801,-0.933067
3.120000,8.615490,0.938105,-0.001181,0.029200,-0.895517
3.130000,8.643152,0.940641,-0.001169,0.019986,-0.860093
3.140000,8.670814,0.943172,-0.001162,0.011137,-0.826658
3.150000,8.698477,0.945699,-0.001158,0.002632,-0.795090
3.160000,8.726140,0.948222,-0.001273,0.061793,-0.765273
3.170000,8.753803,0.950741,-0.001244,0.053919,-1.007540
3.180000,8.781467,0.953256,-0.001221,0.043553,-0.966137
3.190000,8.809131,0.955766,-0.001202,0.033612,-0.927096
3.200000,8.836796,0.958271,-0.001188,0.024073,-0.890269
3.210000,8.864461,0.960772,-0.001179,0.014913,-0.855515
3.220000,8.892126,0.963268,-0.001174,0.006111,-0.822703
3.230000,8.919792,0.965760,-0.001173,-0.002353,-0.791714
3.240000,8.947458,0.968248,-0.001266,0.058126,-1.038979
3.250000,8.975124,0.970732,-0.001241,0.047436,-0.996113
3.260000,9.002791,0.973210,-0.001220,0.037187,-0.955697
3.270000,9.030459,0.975684,-0.001204,0.027354,-0.917576
3.280000,9.058127,0.978153,-0.001194,0.017913,-0.881604
3.290000,9.085795,0.980618,-0.001187,0.008842,-0.847647
3.300000,9.113463,0.983078,-0.001185,0.000121,-0.815578
3.310000,9.141132,0.985534,-0.001287,0.061622,-1.067525
3.320000,9.168802,0.987985,-0.001260,0.050638,-1.023306
3.330000,9.196472,0.990432,-0.001238,0.040109,-0.981619
3.340000,9.224142,0.992873,-0.001221,0.030009,-0.942302
3.350000,9.251813,0.995310,-0.001209,0.020314,-0.905206
3.360000,9.279484,0.997741,-0.001201,0.011000,-0.870191
3.370000,9.307155,1.000169,-0.001198,0.002047,-0.837127
3.380000,9.334827,1.002592,-0.001310,0.064577,-1.093511
3.390000,9.362499,1.005011,-0.001281,0.053325,-1.048036
3.400000,9.390172,1.007424,-0.001258,0.042542,-1.005170
3.410000,9.417845,1.009832,-0.001240,0.032200,-0.964746
3.420000,9.445519,1.012235,-0.001227,0.022273,-0.926608
3.430000,9.473193,1.014633,-0.001218,0.012740,-0.890613
3.440000,9.500868,1.017027,-0.001214,0.003576,-0.856627
3.450000,9.528542,1.019417,-0.001336,0.067139,-0.824524
3.460000,9.556217,1.021802,-0.001306,0.058656,-1.082845
3.470000,9.583893,1.024183,-0.001280,0.047514,-1.038379
3.480000,9.611569,1.026558,-0.001259,0.036830,-0.996450
3.490000,9.639246,1.028929,-0.001244,0.026577,-0.956896
3.500000,9.666922,1.031294,-0.001233,0.016732,-0.919569
3.510000,9.694600,1.033655,-0.001228,0.007270,-0.884327
3.520000,9.722277,1.036011,-0.001226,-0.001828,-0.851042
3.530000,9.749955,1.038363,-0.001326,0.063008,-1.114170
3.540000,9.777634,1.040711,-0.001298,0.051544,-1.068237
3.550000,9.805313,1.043052,-0.001276,0.040552,-1.024928
3.560000,9.832992,1.045389,-0.001258,0.030007,-0.984078
3.570000,9.860672,1.047720,-0.001246,0.019881,-0.945530
3.580000,9.888352,1.050047,-0.001239,0.010153,-0.909140
3.590000,9.916032,1.052369,-0.001236,0.000799,-0.874773
3.600000,9.943713,1.054687,-0.001345,0.066589,-1.142367
3.610000,9.971395,1.056999,-0.001315,0.054835,-1.095086
3.620000,9.999077,1.059307,-0.001292,0.043567,-1.050512
3.630000,10.026759,1.061608,-0.001273,0.032758,-1.008471
3.640000,10.054441,1.063905,-0.001260,0.022382,-0.968804
3.650000,10.082125,1.066197,-0.001251,0.012414,-0.931361
3.660000,10.109808,1.068484,-0.001248,0.002831,-0.896003
3.670000,10.137492,1.070766,-0.001366,0.069584,-1.167800
3.680000,10.165176,1.073044,-0.001335,0.057567,-1.119278
3.690000,10.192861,1.075315,-0.001310,0.046051,-1.073538
3.700000,10.220546,1.077582,-0.001290,0.035005,-1.030402
