time,x,y,cte,heading_error_deg,steering_deg
3.250000,64.801998,-1.375499,0.019033,-0.278126,1.248182
3.260000,65.001839,-1.367536,0.018154,-0.283778,1.243926
3.270000,65.201668,-1.359251,0.017257,-0.289083,1.239245
3.280000,65.401482,-1.350645,0.016343,-0.294049,1.234142
3.290000,65.601283,-1.341719,0.015412,-0.298682,1.228617
3.300000,65.801069,-1.332475,0.014466,-0.302990,1.222676
3.310000,66.000841,-1.322915,0.013506,-0.306980,1.216319
3.320000,66.200597,-1.313040,0.012533,-0.310659,1.209551
3.330000,66.400337,-1.302851,0.011548,-0.314034,1.202375
3.340000,66.600061,-1.292351,0.010552,-0.317112,1.194794
3.350000,66.799769,-1.281542,0.009546,-0.319901,1.186811
3.360000,66.999460,-1.270425,0.008531,-0.322408,1.178431
3.370000,67.199133,-1.259002,0.007509,-0.324639,1.169658
3.380000,67.398789,-1.247277,0.006479,-0.326602,1.160496
3.390000,67.598427,-1.235251,0.005443,-0.328304,1.150948
3.400000,67.798047,-1.222926,0.004402,-0.329751,1.141020
3.410000,67.997648,-1.210306,0.003357,-0.330951,1.130716
3.420000,68.197231,-1.197392,0.002308,-0.331911,1.120041
3.430000,68.396795,-1.184188,0.001256,-0.332636,1.108999
3.440000,68.596339,-1.170697,0.000202,-0.333135,1.097596
3.450000,68.795864,-1.156921,-0.000853,-0.333412,1.085837
3.460000,68.995369,-1.142863,-0.001909,-0.333476,1.073726
3.470000,69.194855,-1.128527,-0.002964,-0.333332,1.061269
3.480000,69.394321,-1.113915,-0.004018,-0.332987,1.048472
3.490000,69.593766,-1.099032,-0.005071,-0.332447,1.035340
3.500000,69.793191,-1.083879,-0.006122,-0.331718,1.021879
3.510000,69.992596,-1.068462,-0.007171,-0.330806,1.008094
3.520000,70.191980,-1.052783,-0.008215,-0.329717,0.993990
3.530000,70.391344,-1.036845,-0.009256,-0.328457,0.979575
3.540000,70.590688,-1.020654,-0.010293,-0.327032,0.964854
3.550000,70.790011,-1.004212,-0.011324,-0.325447,0.949832
3.560000,70.989313,-0.987523,-0.012351,-0.323708,0.934516
3.570000,71.188595,-0.970591,-0.013371,-0.321821,0.918912
3.580000,71.387857,-0.953421,-0.014385,-0.319789,0.903025
3.590000,71.587098,-0.936016,-0.015392,-0.317620,0.886864
3.600000,71.786319,-0.918380,-0.016392,-0.315317,0.870432
3.610000,71.985520,-0.900518,-0.017384,-0.312885,0.853738
